location,year,quarter,avg_price
thimmaiah road,2028,Oct-Dec,15791.872334151569
thimmaiah road,2029,Jan-Mar,15922.534201035965
thimmaiah road,2029,Apr-Jun,16054.27716350526
thimmaiah road,2029,Jul-Sep,16187.110166538514
thimmaiah road,2029,Oct-Dec,16321.042229125502
thimmaiah road,2030,Jan-Mar,16456.08244487907
thimmaiah road,2030,Apr-Jun,16592.239982652565
thimmaiah road,2030,Jul-Sep,16729.52408716238
thimmaiah road,2030,Oct-Dec,16867.94407961564
tumkur road,2025,Jan-Mar,9821.877503597552
tumkur road,2025,Apr-Jun,10125.148666221894
tumkur road,2025,Jul-Sep,10437.783964984754
tumkur road,2025,Oct-Dec,10760.072537319646
tumkur road,2026,Jan-Mar,11092.312448387558
tumkur road,2026,Apr-Jun,11434.810966739351
tumkur road,2026,Jul-Sep,11787.884848489803
tumkur road,2026,Oct-Dec,12151.860630266143
tumkur road,2027,Jan-Mar,12527.07493120198
tumkur road,2027,Apr-Jun,12913.87476425593
tumkur road,2027,Jul-Sep,13312.61785714286
tumkur road,2027,Oct-Dec,13723.672983174569
tumkur road,2028,Jan-Mar,14147.42030231586
tumkur road,2028,Apr-Jun,14584.251712771451
tumkur road,2028,Jul-Sep,15034.571213428857
tumkur road,2028,Oct-Dec,15498.79527749247
tumkur road,2029,Jan-Mar,15977.353237654383
tumkur road,2029,Apr-Jun,16470.68768315815
tumkur road,2029,Jul-Sep,16979.25486912277
tumkur road,2029,Oct-Dec,17503.52513850536
tumkur road,2030,Jan-Mar,18043.983357092853
tumkur road,2030,Apr-Jun,18601.12936192497
tumkur road,2030,Jul-Sep,19175.47842356319
tumkur road,2030,Oct-Dec,19767.561722633243
uttarahalli hobli,2025,Jan-Mar,6977.192119635949
uttarahalli hobli,2025,Apr-Jun,7098.7766834473405
uttarahalli hobli,2025,Jul-Sep,7222.479980110534
uttarahalli hobli,2025,Oct-Dec,7348.338930668436
uttarahalli hobli,2026,Jan-Mar,7476.391099550121
uttarahalli hobli,2026,Apr-Jun,7606.67470578248
uttarahalli hobli,2026,Jul-Sep,7739.228634397242
uttarahalli hobli,2026,Oct-Dec,7874.092448036778
uttarahalli hobli,2027,Jan-Mar,8011.306398762141
uttarahalli hobli,2027,Apr-Jun,8150.911440066883
uttarahalli hobli,2027,Jul-Sep,8292.949239100217
uttarahalli hobli,2027,Oct-Dec,8437.462189103178
uttarahalli hobli,2028,Jan-Mar,8584.493422061509
uttarahalli hobli,2028,Apr-Jun,8734.086821579016
uttarahalli hobli,2028,Jul-Sep,8886.287035975278
uttarahalli hobli,2028,Oct-Dec,9041.139491611579
uttarahalli hobli,2029,Jan-Mar,9198.690406449065
uttarahalli hobli,2029,Apr-Jun,9358.986803843163
uttarahalli hobli,2029,Jul-Sep,9522.07652657839
uttarahalli hobli,2029,Oct-Dec,9688.008251147718
uttarahalli hobli,2030,Jan-Mar,9856.831502280784
uttarahalli hobli,2030,Apr-Jun,10028.596667725264
uttarahalli hobli,2030,Jul-Sep,10203.355013285822
uttarahalli hobli,2030,Oct-Dec,10381.15869812514
uttarahalli main road,2025,Jan-Mar,6953.55726078195
uttarahalli main road,2025,Apr-Jun,7084.857858594805
uttarahalli main road,2025,Jul-Sep,7218.63774094354
uttarahalli main road,2025,Oct-Dec,7354.9437229372425
uttarahalli main road,2026,Jan-Mar,7493.823503671653
uttarahalli main road,2026,Apr-Jun,7635.32568292105
uttarahalli main road,2026,Jul-Sep,7779.4997781453185
uttarahalli main road,2026,Oct-Dec,7926.396241818156
uttarahalli main road,2027,Jan-Mar,8076.066479082479
uttarahalli main road,2027,Apr-Jun,8228.562865739206
uttarahalli main road,2027,Jul-Sep,8383.938766575711
uttarahalli main road,2027,Oct-Dec,8542.248554040376
uttarahalli main road,2028,Jan-Mar,8703.547627269747
uttarahalli main road,2028,Apr-Jun,8867.892431474993
uttarahalli main road,2028,Jul-Sep,9035.340477694406
uttarahalli main road,2028,Oct-Dec,9205.950362918902
uttarahalli main road,2029,Jan-Mar,9379.781790597517
uttarahalli main road,2029,Apr-Jun,9556.89559153012
uttarahalli main road,2029,Jul-Sep,9737.353745154618
uttarahalli main road,2029,Oct-Dec,9921.21940123613
uttarahalli main road,2030,Jan-Mar,10108.556901965694
uttarahalli main road,2030,Apr-Jun,10299.431804476255
uttarahalli main road,2030,Jul-Sep,10493.910903783823
uttarahalli main road,2030,Oct-Dec,10692.0622561618
vajarahalli,2025,Jan-Mar,7721.786438999792
vajarahalli,2025,Apr-Jun,7964.347802096221
vajarahalli,2025,Jul-Sep,8214.528647462976
vajarahalli,2025,Oct-Dec,8472.568322823561
vajarahalli,2026,Jan-Mar,8738.713694434991
vajarahalli,2026,Apr-Jun,9013.219383264446
vajarahalli,2026,Jul-Sep,9296.348008584853
vajarahalli,2026,Oct-Dec,9588.370439222444
vajarahalli,2027,Jan-Mar,9889.566052696644
vajarahalli,2027,Apr-Jun,10200.223002500217
vajarahalli,2027,Jul-Sep,10520.63849377538
vajarahalli,2027,Oct-Dec,10851.119067649612
vajarahalli,2028,Jan-Mar,11191.9808945032
vajarahalli,2028,Apr-Jun,11543.550076449072
vajarahalli,2028,Jul-Sep,11906.162959314304
vajarahalli,2028,Oct-Dec,12280.166454421787
vajarahalli,2029,Jan-Mar,12665.918370479883
vajarahalli,2029,Apr-Jun,13063.787755897598
vajarahalli,2029,Jul-Sep,13474.155251852771
vajarahalli,2029,Oct-Dec,13897.41345645104
vajarahalli,2030,Jan-Mar,14333.967300323995
vajarahalli,2030,Apr-Jun,14784.23443402584
vajarahalli,2030,Jul-Sep,15248.645627599199
vajarahalli,2030,Oct-Dec,15727.645182692302
varthur,2025,Jan-Mar,10286.580584486175
varthur,2025,Apr-Jun,10684.058498340344
varthur,2025,Jul-Sep,11096.895130352046
varthur,2025,Oct-Dec,11525.683948020278
varthur,2026,Jan-Mar,11971.041350684365
varthur,2026,Apr-Jun,12433.607555620161
varthur,2026,Jul-Sep,12914.047518375404
varthur,2026,Oct-Dec,13413.051888667213
varthur,2027,Jan-Mar,13931.338003215888
varthur,2027,Apr-Jun,14469.650916942228
varthur,2027,Jul-Sep,15028.76447401077
varthur,2027,Oct-Dec,15609.482420258584
varthur,2028,Jan-Mar,16212.639558608813
varthur,2028,Apr-Jun,16839.102949129883
varthur,2028,Jul-Sep,17489.773155465515
varthur,2028,Oct-Dec,18165.585539427346
varthur,2029,Jan-Mar,18867.511605611147
varthur,2029,Apr-Jun,19596.56039796961
varthur,2029,Jul-Sep,20353.779950349297
varthur,2029,Oct-Dec,21140.258793076973
varthur,2030,Jan-Mar,21957.127517761077
varthur,2030,Apr-Jun,22805.560402557807
varthur,2030,Jul-Sep,23686.777100238178
varthur,2030,Oct-Dec,24602.044391482723
varthur road,2025,Jan-Mar,10419.380379176224
varthur road,2025,Apr-Jun,10801.187086147293
varthur road,2025,Jul-Sep,11196.984678965991
varthur road,2025,Oct-Dec,11607.285838219716
varthur road,2026,Jan-Mar,12032.622031110772
varthur road,2026,Apr-Jun,12473.544199871172
varthur road,2026,Jul-Sep,12930.623475403621
varthur road,2026,Oct-Dec,13404.451917073104
varthur road,2027,Jan-Mar,13895.643279607308
varthur road,2027,Apr-Jun,14404.83380809927
varthur road,2027,Jul-Sep,14932.683062142027
varthur road,2027,Oct-Dec,15479.874770162754
varthur road,2028,Jan-Mar,16047.11771506306
varthur road,2028,Apr-Jun,16635.146652312564
varthur road,2028,Jul-Sep,17244.72326168503
varthur road,2028,Oct-Dec,17876.637133869808
varthur road,2029,Jan-Mar,18531.706793236557
varthur road,2029,Apr-Jun,19210.780758078068
varthur road,2029,Jul-Sep,19914.738639704505
varthur road,2029,Oct-Dec,20644.492281812752
varthur road,2030,Jan-Mar,21400.986941606694
varthur road,2030,Apr-Jun,22185.202514198325
varthur road,2030,Jul-Sep,22998.154801875728
varthur road,2030,Oct-Dec,23840.896829881935
varthur road,2025,Jan-Mar,10419.380379176224
varthur road,2025,Apr-Jun,10801.187086147293
varthur road,2025,Jul-Sep,11196.984678965991
varthur road,2025,Oct-Dec,11607.285838219716
varthur road,2026,Jan-Mar,12032.622031110772
varthur road,2026,Apr-Jun,12473.544199871172
varthur road,2026,Jul-Sep,12930.623475403621
varthur road,2026,Oct-Dec,13404.451917073104
varthur road,2027,Jan-Mar,13895.643279607308
varthur road,2027,Apr-Jun,14404.83380809927
varthur road,2027,Jul-Sep,14932.683062142027
varthur road,2027,Oct-Dec,15479.874770162754
varthur road,2028,Jan-Mar,16047.11771506306
varthur road,2028,Apr-Jun,16635.146652312564
varthur road,2028,Jul-Sep,17244.72326168503
varthur road,2028,Oct-Dec,17876.637133869808
varthur road,2029,Jan-Mar,18531.706793236557
varthur road,2029,Apr-Jun,19210.780758078068
varthur road,2029,Jul-Sep,19914.738639704505
varthur road,2029,Oct-Dec,20644.492281812752
varthur road,2030,Jan-Mar,21400.986941606694
varthur road,2030,Apr-Jun,22185.202514198325
varthur road,2030,Jul-Sep,22998.154801875728
varthur road,2030,Oct-Dec,23840.896829881935
vidyaranyapura,2025,Jan-Mar,6334.441189962363
vidyaranyapura,2025,Apr-Jun,6457.592989661097
vidyaranyapura,2025,Jul-Sep,6583.139059874658
vidyaranyapura,2025,Oct-Dec,6711.125949101017
vidyaranyapura,2026,Jan-Mar,6841.601110816359
vidyaranyapura,2026,Apr-Jun,6974.6129210693325
vidyaranyapura,2026,Jul-Sep,7110.210696417348
vidyaranyapura,2026,Oct-Dec,7248.444712211595
vidyaranyapura,2027,Jan-Mar,7389.366221237545
vidyaranyapura,2027,Apr-Jun,7533.027472717858
vidyaranyapura,2027,Jul-Sep,7679.481731684736
vidyaranyapura,2027,Oct-Dec,7828.783298728907
vidyaranyapura,2028,Jan-Mar,7980.987530132558
vidyaranyapura,2028,Apr-Jun,8136.150858393692
vidyaranyapura,2028,Jul-Sep,8294.330813149501
vidyaranyapura,2028,Oct-Dec,8455.586042506535
vidyaranyapura,2029,Jan-Mar,8619.976334785555
vidyaranyapura,2029,Apr-Jun,8787.562640689146
vidyaranyapura,2029,Jul-Sep,8958.407095900302
vidyaranyapura,2029,Oct-Dec,9132.573044120367
vidyaranyapura,2030,Jan-Mar,9310.125060554867
vidyaranyapura,2030,Apr-Jun,9491.128975855945
vidyaranyapura,2030,Jul-Sep,9675.651900530285
vidyaranyapura,2030,Oct-Dec,9863.762249821548
vijaynagar,2025,Jan-Mar,8567.837923943718
vijaynagar,2025,Apr-Jun,8704.91439394281
vijaynagar,2025,Jul-Sep,8844.183944482666
vijaynagar,2025,Oct-Dec,8985.681662564417
vijaynagar,2026,Jan-Mar,9129.443196544618
vijaynagar,2026,Apr-Jun,9275.504765116346
vijaynagar,2026,Jul-Sep,9423.903166433987
vijaynagar,2026,Oct-Dec,9574.675787384014
vijaynagar,2027,Jan-Mar,9727.860613004088
vijaynagar,2027,Apr-Jun,9883.496236052852
vijaynagar,2027,Jul-Sep,10041.62186673283
vijaynagar,2027,Oct-Dec,10202.277342568892
vijaynagar,2028,Jan-Mar,10365.503138444748
vijaynagar,2028,Apr-Jun,10531.340376800033
vijaynagar,2028,Jul-Sep,10699.830837990525
vijaynagar,2028,Oct-Dec,10871.016970814107
vijaynagar,2029,Jan-Mar,11044.941903205161
vijaynagar,2029,Apr-Jun,11221.649453100028
vijaynagar,2029,Jul-Sep,11401.184139476327
vijaynagar,2029,Oct-Dec,11583.591193568882
vijaynagar,2030,Jan-Mar,11768.916570265097
vijaynagar,2030,Apr-Jun,11957.20695968264
vijaynagar,2030,Jul-Sep,12148.509798932362
vijaynagar,2030,Oct-Dec,12342.873284069405
vijaynagar main road,2025,Jan-Mar,10625.011858846721
vijaynagar main road,2025,Apr-Jun,10843.183466375584
vijaynagar main road,2025,Jul-Sep,11065.834960700251
vijaynagar main road,2025,Oct-Dec,11293.058330810174
vijaynagar main road,2026,Jan-Mar,11524.947454576055
vijaynagar main road,2026,Apr-Jun,11761.598137535711
vijaynagar main road,2026,Jul-Sep,12003.10815247636
vijaynagar main road,2026,Oct-Dec,12249.577279829673
vijaynagar main road,2027,Jan-Mar,12501.107348896301
vijaynagar main road,2027,Apr-Jun,12757.802279916888
vijaynagar main road,2027,Jul-Sep,13019.76812700696
vijaynagar main road,2027,Oct-Dec,13287.11312197344
vijaynagar main road,2028,Jan-Mar,13559.947719030863
vijaynagar main road,2028,Apr-Jun,13838.384640435805
vijaynagar main road,2028,Jul-Sep,14122.538923058348
vijaynagar main road,2028,Oct-Dec,14412.527965909827
vijaynagar main road,2029,Jan-Mar,14708.471578646513
vijaynagar main road,2029,Apr-Jun,15010.492031069256
vijaynagar main road,2029,Jul-Sep,15318.714103639537
vijaynagar main road,2029,Oct-Dec,15633.265139032816
vijaynagar main road,2030,Jan-Mar,15954.275094750448
vijaynagar main road,2030,Apr-Jun,16281.876596811944
vijaynagar main road,2030,Jul-Sep,16616.204994549713
vijaynagar main road,2030,Oct-Dec,16957.398416528962
vittal mallya road,2025,Jan-Mar,16804.197187529768
vittal mallya road,2025,Apr-Jun,17270.04004162355
vittal mallya road,2025,Jul-Sep,17748.796905371495
vittal mallya road,2025,Oct-Dec,18240.825778566632
vittal mallya road,2026,Jan-Mar,18746.494585406195
vittal mallya road,2026,Apr-Jun,19266.181449614138
vittal mallya road,2026,Jul-Sep,19800.274977190522
vittal mallya road,2026,Oct-Dec,20349.17454699925
vittal mallya road,2027,Jan-Mar,20913.290609411404
vittal mallya road,2027,Apr-Jun,21493.044993227526
vittal mallya road,2027,Jul-Sep,22088.871221108337
vittal mallya road,2027,Oct-Dec,22701.21483374978
vittal mallya road,2028,Jan-Mar,23330.533723044762
vittal mallya road,2028,Apr-Jun,23977.298474480773
vittal mallya road,2028,Jul-Sep,24641.99271902936
vittal mallya road,2028,Oct-Dec,25325.11349479064
vittal mallya road,2029,Jan-Mar,26027.171618663233
vittal mallya road,2029,Apr-Jun,26748.692068317578
vittal mallya road,2029,Jul-Sep,27490.21437475824
vittal mallya road,2029,Oct-Dec,28252.29302576875
vittal mallya road,2030,Jan-Mar,29035.49788054067
vittal mallya road,2030,Apr-Jun,29840.414595796938
vittal mallya road,2030,Jul-Sep,30667.6450637281
vittal mallya road,2030,Oct-Dec,31517.807862068978
viviani road,2025,Jan-Mar,12428.336062534489
viviani road,2025,Apr-Jun,12662.782820400605
viviani road,2025,Jul-Sep,12901.65215599534
viviani road,2025,Oct-Dec,13145.027496336166
viviani road,2026,Jan-Mar,13392.993842198599
viviani road,2026,Apr-Jun,13645.637797803385
viviani road,2026,Jul-Sep,13903.047601063721
viviani road,2026,Oct-Dec,14165.313154403044
viviani road,2027,Jan-Mar,14432.526056154173
viviani road,2027,Apr-Jun,14704.779632550752
viviani road,2027,Jul-Sep,14982.168970322182
viviani road,2027,Oct-Dec,15264.790949903418
viviani road,2028,Jan-Mar,15552.744279271234
viviani road,2028,Apr-Jun,15846.129528418765
viviani road,2028,Jul-Sep,16145.049164480384
viviani road,2028,Oct-Dec,16449.607587519164
viviani road,2029,Jan-Mar,16759.911166989423
viviani road,2029,Apr-Jun,17076.068278887113
viviani road,2029,Jul-Sep,17398.189343600992
viviani road,2029,Oct-Dec,17726.386864477834
viviani road,2030,Jan-Mar,18060.77546711511
viviani road,2030,Apr-Jun,18401.471939394887
viviani road,2030,Jul-Sep,18748.595272272938
viviani road,2030,Oct-Dec,19102.266701337274
whitefield,2025,Jan-Mar,11294.811169269406
whitefield,2025,Apr-Jun,11402.693017885575
whitefield,2025,Jul-Sep,11511.605294818464
whitefield,2025,Oct-Dec,11621.557842154854
whitefield,2026,Jan-Mar,11732.560595987745
whitefield,2026,Apr-Jun,11844.623587314252
whitefield,2026,Jul-Sep,11957.756942942082
whitefield,2026,Oct-Dec,12071.970886404659
whitefield,2027,Jan-Mar,12187.275738884999
whitefield,2027,Apr-Jun,12303.681920148403
whitefield,2027,Jul-Sep,12421.199949484062
whitefield,2027,Oct-Dec,12539.840446655657
whitefield,2028,Jan-Mar,12659.614132861028
whitefield,2028,Apr-Jun,12780.531831701031
whitefield,2028,Jul-Sep,12902.604470157623
whitefield,2028,Oct-Dec,13025.843079581306
whitefield,2029,Jan-Mar,13150.258796688
whitefield,2029,Apr-Jun,13275.862864565435
whitefield,2029,Jul-Sep,13402.666633689156
whitefield,2029,Oct-Dec,13530.68156294823
whitefield,2030,Jan-Mar,13659.919220680757
whitefield,2030,Apr-Jun,13790.391285719263
whitefield,2030,Jul-Sep,13922.109548446086
whitefield,2030,Oct-Dec,14055.085911858836
yelahanka,2025,Jan-Mar,6834.910917139048
yelahanka,2025,Apr-Jun,6962.541432335444
yelahanka,2025,Jul-Sep,7092.555233664869
yelahanka,2025,Oct-Dec,7224.99682500465
yelahanka,2026,Jan-Mar,7359.9115412675
yelahanka,2026,Apr-Jun,7497.345563919703
yelahanka,2026,Jul-Sep,7637.345936789086
yelahanka,2026,Oct-Dec,7779.960582168182
yelahanka,2027,Jan-Mar,7925.23831721808
yelahanka,2027,Apr-Jun,8073.2288706786
yelahanka,2027,Jul-Sep,8223.982899890503
yelahanka,2027,Oct-Dec,8377.55200813555
yelahanka,2028,Jan-Mar,8533.988762300372
yelahanka,2028,Apr-Jun,8693.346710870179
yelahanka,2028,Jul-Sep,8855.680402258462
yelahanka,2028,Oct-Dec,9021.045403478987
yelahanka,2029,Jan-Mar,9189.498319166445
yelahanka,2029,Apr-Jun,9361.096810952286
yelahanka,2029,Jul-Sep,9535.899617202362
yelahanka,2029,Oct-Dec,9713.966573123142
yelahanka,2030,Jan-Mar,9895.35863124337
yelahanka,2030,Apr-Jun,10080.137882278195
yelahanka,2030,Jul-Sep,10268.367576382883
yelahanka,2030,Oct-Dec,10460.112144803432
yelahanka airforce base,2025,Jan-Mar,6948.149014176743
yelahanka airforce base,2025,Apr-Jun,7036.9075656482155
yelahanka airforce base,2025,Jul-Sep,7126.799955850441
yelahanka airforce base,2025,Oct-Dec,7217.840668911946
yelahanka airforce base,2026,Jan-Mar,7310.044373987551
yelahanka airforce base,2026,Apr-Jun,7403.425927621976
yelahanka airforce base,2026,Jul-Sep,7498.000376143635
yelahanka airforce base,2026,Oct-Dec,7593.78295808901
yelahanka airforce base,2027,Jan-Mar,7690.789106658004
yelahanka airforce base,2027,Apr-Jun,7789.034452200644
yelahanka airforce base,2027,Jul-Sep,7888.534824735565
yelahanka airforce base,2027,Oct-Dec,7989.306256500657
yelahanka airforce base,2028,Jan-Mar,8091.364984536298
yelahanka airforce base,2028,Apr-Jun,8194.72745330159
yelahanka airforce base,2028,Jul-Sep,8299.410317324007
yelahanka airforce base,2028,Oct-Dec,8405.430443882902
yelahanka airforce base,2029,Jan-Mar,8512.80491572728
yelahanka airforce base,2029,Apr-Jun,8621.551033828306
yelahanka airforce base,2029,Jul-Sep,8731.686320166958
yelahanka airforce base,2029,Oct-Dec,8843.228520557306
yelahanka airforce base,2030,Jan-Mar,8956.19560750584
yelahanka airforce base,2030,Apr-Jun,9070.605783107345
yelahanka airforce base,2030,Jul-Sep,9186.477481977747
yelahanka airforce base,2030,Oct-Dec,9303.829374224442
yelahanka new town,2025,Jan-Mar,6803.188524287602
yelahanka new town,2025,Apr-Jun,6906.945704589699
yelahanka new town,2025,Jul-Sep,7012.285312370588
yelahanka new town,2025,Oct-Dec,7119.231481639294
yelahanka new town,2026,Jan-Mar,7227.808714478826
yelahanka new town,2026,Apr-Jun,7338.041886659774
yelahanka new town,2026,Jul-Sep,7449.956253339509
yelahanka new town,2026,Oct-Dec,7563.577454848315
yelahanka new town,2027,Jan-Mar,7678.931522563754
yelahanka new town,2027,Apr-Jun,7796.044884874631
yelahanka new town,2027,Jul-Sep,7914.944373235918
yelahanka new town,2027,Oct-Dec,8035.657228316014
yelahanka new town,2028,Jan-Mar,8158.211106237769
yelahanka new town,2028,Apr-Jun,8282.634084914685
yelahanka new town,2028,Jul-Sep,8408.954670483754
yelahanka new town,2028,Oct-Dec,8537.201803836406
yelahanka new town,2029,Jan-Mar,8667.404867249057
yelahanka new town,2029,Apr-Jun,8799.59369111479
yelahanka new town,2029,Jul-Sep,8933.798560777694
yelahanka new town,2029,Oct-Dec,9070.050223471442
yelahanka new town,2030,Jan-Mar,9208.379895363689
yelahanka new town,2030,Apr-Jun,9348.819268707895
yelahanka new town,2030,Jul-Sep,9491.400519104247
yelahanka new town,2030,Oct-Dec,9636.156312871293
yeswanthpur,2025,Jan-Mar,9758.112699631234
yeswanthpur,2025,Apr-Jun,9945.251781812445
yeswanthpur,2025,Jul-Sep,10135.9797788953
yeswanthpur,2025,Oct-Dec,10330.36551835304
yeswanthpur,2026,Jan-Mar,10528.479147618062
yeswanthpur,2026,Apr-Jun,10730.392159395813
yeswanthpur,2026,Jul-Sep,10936.177417464178
yeswanthpur,2026,Oct-Dec,11145.909182967613
yeswanthpur,2027,Jan-Mar,11359.663141215557
yeswanthpur,2027,Apr-Jun,11577.516428994777
yeswanthpur,2027,Jul-Sep,11799.547662405503
yeswanthpur,2027,Oct-Dec,12025.836965231394
yeswanthpur,2028,Jan-Mar,12256.465997853587
yeswanthpur,2028,Apr-Jun,12491.517986719246
yeswanthpur,2028,Jul-Sep,12731.077754375247
yeswanthpur,2028,Oct-Dec,12975.231750077864
yeswanthpur,2029,Jan-Mar,13224.068080989462
yeswanthpur,2029,Apr-Jun,13477.676543973472
yeswanthpur,2029,Jul-Sep,13736.148657999143
yeswanthpur,2029,Oct-Dec,13999.577697167731
yeswanthpur,2030,Jan-Mar,14268.058724372053
yeswanthpur,2030,Apr-Jun,14541.688625601573
yeswanthpur,2030,Jul-Sep,14820.566144905371
yeswanthpur,2030,Oct-Dec,15104.791920025631
