,location,quarter,year,min_price,max_price,avg_price,Risk,location,latitude,longitude
3365,Khar Danda Road,Apr-Jun,2025,32833.23943,53050.58033,42833.672,Moderate,Khar Danda Road,19.07678827,72.8279265
3366,Khar Danda Road,Jul-Sep,2025,27849.03212,44997.30582,36331.362,Moderate,Khar Danda Road,19.07678827,72.8279265
3367,Khar Danda Road,Oct-Dec,2025,24576.58921,39709.8289,32062.19,Moderate,Khar Danda Road,19.07678827,72.8279265
3368,Khar Danda Road,Jan-Mar,2026,23595.5551,38124.71486,30782.35,Moderate,Khar Danda Road,19.07678827,72.8279265
3369,Khar Danda Road,Apr-Jun,2026,23731.49897,38344.3673,30959.7,Moderate,Khar Danda Road,19.07678827,72.8279265
3370,Khar Danda Road,Jul-Sep,2026,23844.08364,38526.27692,31106.576,Moderate,Khar Danda Road,19.07678827,72.8279265
3371,Khar Danda Road,Oct-Dec,2026,23701.3284,38295.61895,30920.34,Moderate,Khar Danda Road,19.07678827,72.8279265
3372,Khar Danda Road,Jan-Mar,2027,24926.86217,40275.78535,32519.15,Moderate,Khar Danda Road,19.07678827,72.8279265
3373,Khar Danda Road,Apr-Jun,2027,24813.36993,40092.40932,32371.09,Moderate,Khar Danda Road,19.07678827,72.8279265
3374,Khar Danda Road,Jul-Sep,2027,24942.30772,40300.74163,32539.3,Moderate,Khar Danda Road,19.07678827,72.8279265
3375,Khar Danda Road,Oct-Dec,2027,24837.63823,40131.62102,32402.75,Moderate,Khar Danda Road,19.07678827,72.8279265
3376,Khar Danda Road,Jan-Mar,2028,26347.91442,42571.86237,34373.03,Moderate,Khar Danda Road,19.07678827,72.8279265
3377,Khar Danda Road,Apr-Jun,2028,26245.46019,42406.3211,34239.37,Moderate,Khar Danda Road,19.07678827,72.8279265
3378,Khar Danda Road,Jul-Sep,2028,26682.35856,43112.24328,34809.34,Moderate,Khar Danda Road,19.07678827,72.8279265
3379,Khar Danda Road,Oct-Dec,2028,26621.51917,43013.94154,34729.97,Moderate,Khar Danda Road,19.07678827,72.8279265
3380,Khar Danda Road,Jan-Mar,2029,27387.25836,44251.19102,35728.94,Moderate,Khar Danda Road,19.07678827,72.8279265
3381,Khar Danda Road,Apr-Jun,2029,27741.96952,44824.31853,36191.69,Moderate,Khar Danda Road,19.07678827,72.8279265
3382,Khar Danda Road,Jul-Sep,2029,28288.58881,45707.52321,36904.8,Moderate,Khar Danda Road,19.07678827,72.8279265
3383,Khar Danda Road,Oct-Dec,2029,28815.53898,46558.94733,37592.25,Moderate,Khar Danda Road,19.07678827,72.8279265
3384,Khar Danda Road,Jan-Mar,2030,29724.83366,48028.14779,38778.5,Moderate,Khar Danda Road,19.07678827,72.8279265
3385,Khar Danda Road,Apr-Jun,2030,30328.67432,49003.80837,39566.26,Moderate,Khar Danda Road,19.07678827,72.8279265
3386,Khar Danda Road,Jul-Sep,2030,30363.55904,49060.17365,39611.77,Moderate,Khar Danda Road,19.07678827,72.8279265
3387,Khar Danda Road,Oct-Dec,2030,30513.98264,49303.22183,39808.01,Moderate,Khar Danda Road,19.07678827,72.8279265
3388,Khar West,Jan-Mar,2024,31113.83953,50688.52355,40901.14,Low,Khar West,19.0724575,72.8337068
3389,Khar West,Apr-Jun,2024,31783.4835,51779.46137,41781.43,Low,Khar West,19.0724575,72.8337068
3390,Khar West,Jul-Sep,2024,31900.92166,51970.78352,41935.81,Low,Khar West,19.0724575,72.8337068
3391,Khar West,Oct-Dec,2024,32668.47641,53221.23083,42944.81,Low,Khar West,19.0724575,72.8337068
3392,Khar West,Jan-Mar,2025,33509.23412,54590.93536,44050.04,Low,Khar West,19.0724575,72.8337068
3393,Khar West,Apr-Jun,2025,33592.43279,54726.47691,44159.41,Low,Khar West,19.0724575,72.8337068
3394,Khar West,Jul-Sep,2025,29348.21258,47812.08578,38580.11,Low,Khar West,19.0724575,72.8337068
3395,Khar West,Oct-Dec,2025,28358.318,46199.41773,37278.83,Low,Khar West,19.0724575,72.8337068
3396,Khar West,Jan-Mar,2026,28482.70142,46402.05463,37442.34,Low,Khar West,19.0724575,72.8337068
3397,Khar West,Apr-Jun,2026,28538.02013,46492.17607,37515.06,Low,Khar West,19.0724575,72.8337068
3398,Khar West,Jul-Sep,2026,28467.57093,46377.40508,37422.45,Low,Khar West,19.0724575,72.8337068
3399,Khar West,Oct-Dec,2026,28242.14261,46010.1528,37126.11,Low,Khar West,19.0724575,72.8337068
3400,Khar West,Jan-Mar,2027,28367.21828,46213.91746,37290.53,Low,Khar West,19.0724575,72.8337068
3401,Khar West,Apr-Jun,2027,28359.32974,46201.06599,37280.16,Low,Khar West,19.0724575,72.8337068
3402,Khar West,Jul-Sep,2027,28543.37552,46500.90069,37522.1,Low,Khar West,19.0724575,72.8337068
3403,Khar West,Oct-Dec,2027,27734.26328,45182.75078,36458.47,Low,Khar West,19.0724575,72.8337068
3404,Khar West,Jan-Mar,2028,28028.9617,45662.85314,36845.87,Low,Khar West,19.0724575,72.8337068
3405,Khar West,Apr-Jun,2028,28318.59381,46134.70181,37226.61,Low,Khar West,19.0724575,72.8337068
3406,Khar West,Jul-Sep,2028,28623.60743,46631.609,37627.57,Low,Khar West,19.0724575,72.8337068
3407,Khar West,Oct-Dec,2028,28391.24145,46253.05436,37322.11,Low,Khar West,19.0724575,72.8337068
3408,Khar West,Jan-Mar,2029,28558.20173,46525.05453,37541.59,Low,Khar West,19.0724575,72.8337068
3409,Khar West,Apr-Jun,2029,29049.76387,47325.8737,38187.78,Low,Khar West,19.0724575,72.8337068
3410,Khar West,Jul-Sep,2029,29908.73294,48725.24692,39316.95,Low,Khar West,19.0724575,72.8337068
3411,Khar West,Oct-Dec,2029,30483.38726,49661.43414,40072.37,Low,Khar West,19.0724575,72.8337068
3412,Khar West,Jan-Mar,2030,31113.83953,50688.52355,40901.14,Low,Khar West,19.0724575,72.8337068
3413,Khar West,Apr-Jun,2030,31783.4835,51779.46137,41781.43,Low,Khar West,19.0724575,72.8337068
3414,Khar West,Jul-Sep,2030,31900.92166,51970.78352,41935.81,Low,Khar West,19.0724575,72.8337068
3415,Khar West,Oct-Dec,2030,32668.47641,53221.23083,42944.81,Low,Khar West,19.0724575,72.8337068
3416,Kherwadi,Jan-Mar,2024,18399.2372,29413.45216,23899.5,High,Kherwadi,19.0612177,72.8448733
3417,Kherwadi,Apr-Jun,2024,19137.92429,30594.33467,24859.01,High,Kherwadi,19.0612177,72.8448733
3418,Kherwadi,Jul-Sep,2024,18577.49028,29698.41171,24131.04,High,Kherwadi,19.0612177,72.8448733
3419,Kherwadi,Oct-Dec,2024,18589.39999,29717.45086,24146.51,High,Kherwadi,19.0612177,72.8448733
3420,Kherwadi,Jan-Mar,2025,19807.21504,31664.27855,25728.37833,High,Kherwadi,19.0612177,72.8448733
3421,Kherwadi,Apr-Jun,2025,20962.57158,33511.25862,27229.11683,High,Kherwadi,19.0612177,72.8448733
3422,Kherwadi,Jul-Sep,2025,18276.87629,29217.84314,23740.56056,High,Kherwadi,19.0612177,72.8448733
3423,Kherwadi,Oct-Dec,2025,17344.36954,27727.11598,22529.2905,High,Kherwadi,19.0612177,72.8448733
3424,Kherwadi,Jan-Mar,2026,16684.36932,26672.02415,21671.99,High,Kherwadi,19.0612177,72.8448733
3425,Kherwadi,Apr-Jun,2026,16685.98603,26674.60865,21674.09,High,Kherwadi,19.0612177,72.8448733
3426,Kherwadi,Jul-Sep,2026,16792.44106,26844.79015,21812.36867,High,Kherwadi,19.0612177,72.8448733
3427,Kherwadi,Oct-Dec,2026,16785.61344,26833.87536,21803.5,High,Kherwadi,19.0612177,72.8448733
3428,Kherwadi,Jan-Mar,2027,17052.56963,27260.63779,22150.26,High,Kherwadi,19.0612177,72.8448733
3429,Kherwadi,Apr-Jun,2027,17087.39803,27316.3153,22195.5,High,Kherwadi,19.0612177,72.8448733
3430,Kherwadi,Jul-Sep,2027,17262.70768,27596.56941,22423.21667,High,Kherwadi,19.0612177,72.8448733
3431,Kherwadi,Oct-Dec,2027,17337.98703,27716.91274,22521,High,Kherwadi,19.0612177,72.8448733
3432,Kherwadi,Jan-Mar,2028,17704.13181,28302.24038,22996.6,High,Kherwadi,19.0612177,72.8448733
3433,Kherwadi,Apr-Jun,2028,18157.65555,29027.25407,23585.7,High,Kherwadi,19.0612177,72.8448733
3434,Kherwadi,Jul-Sep,2028,18076.26507,28897.14133,23479.97867,High,Kherwadi,19.0612177,72.8448733
3435,Kherwadi,Oct-Dec,2028,17899.89917,28615.19867,23250.89,High,Kherwadi,19.0612177,72.8448733
3436,Kherwadi,Jan-Mar,2029,18614.05856,29756.87063,24178.54,High,Kherwadi,19.0612177,72.8448733
3437,Kherwadi,Apr-Jun,2029,19266.09036,30799.22395,25025.49,High,Kherwadi,19.0612177,72.8448733
3438,Kherwadi,Jul-Sep,2029,19535.26888,31229.53904,25375.13667,High,Kherwadi,19.0612177,72.8448733
3439,Kherwadi,Oct-Dec,2029,18788.78569,30036.19351,24405.5,High,Kherwadi,19.0612177,72.8448733
3440,Kherwadi,Jan-Mar,2030,18399.2372,29413.45216,23899.5,High,Kherwadi,19.0612177,72.8448733
3441,Kherwadi,Apr-Jun,2030,19137.92429,30594.33467,24859.01,High,Kherwadi,19.0612177,72.8448733
3442,Kherwadi,Jul-Sep,2030,18577.49028,29698.41171,24131.04,High,Kherwadi,19.0612177,72.8448733
3443,Kherwadi,Oct-Dec,2030,18589.39999,29717.45086,24146.51,High,Kherwadi,19.0612177,72.8448733
3444,Kokanipada Malad East,Jan-Mar,2024,16305.41352,24365.15476,19879.74667,High,Kokanipada Malad East,19.1847515,72.86185055
3445,Kokanipada Malad East,Apr-Jun,2024,16327.94447,24398.82274,19907.21667,High,Kokanipada Malad East,19.1847515,72.86185055
3446,Kokanipada Malad East,Jul-Sep,2024,15940.97358,23820.57272,19435.41733,High,Kokanipada Malad East,19.1847515,72.86185055
3447,Kokanipada Malad East,Oct-Dec,2024,15963.44658,23854.15409,19462.81667,High,Kokanipada Malad East,19.1847515,72.86185055
3448,Kokanipada Malad East,Jan-Mar,2025,16849.1092,25177.5984,20542.62667,High,Kokanipada Malad East,19.1847515,72.86185055
3449,Kokanipada Malad East,Apr-Jun,2025,16834.57822,25155.88479,20524.91033,High,Kokanipada Malad East,19.1847515,72.86185055
3450,Kokanipada Malad East,Jul-Sep,2025,15338.1692,22919.80304,18700.47133,High,Kokanipada Malad East,19.1847515,72.86185055
3451,Kokanipada Malad East,Oct-Dec,2025,14018.10175,20947.22825,17091.03,High,Kokanipada Malad East,19.1847515,72.86185055
3452,Kokanipada Malad East,Jan-Mar,2026,13988.24639,20902.61543,17054.63,High,Kokanipada Malad East,19.1847515,72.86185055
3453,Kokanipada Malad East,Apr-Jun,2026,13871.33476,20727.91455,16912.09,High,Kokanipada Malad East,19.1847515,72.86185055
3454,Kokanipada Malad East,Jul-Sep,2026,13809.00649,20634.77752,16836.09867,High,Kokanipada Malad East,19.1847515,72.86185055
3455,Kokanipada Malad East,Oct-Dec,2026,13927.08117,20811.21633,16980.05667,High,Kokanipada Malad East,19.1847515,72.86185055
3456,Kokanipada Malad East,Jan-Mar,2027,14196.709,21214.12079,17308.79,High,Kokanipada Malad East,19.1847515,72.86185055
3457,Kokanipada Malad East,Apr-Jun,2027,14222.30751,21252.37261,17340,High,Kokanipada Malad East,19.1847515,72.86185055
3458,Kokanipada Malad East,Jul-Sep,2027,14305.96814,21377.38657,17442,High,Kokanipada Malad East,19.1847515,72.86185055
3459,Kokanipada Malad East,Oct-Dec,2027,14325.653,21406.80162,17466,High,Kokanipada Malad East,19.1847515,72.86185055
3460,Kokanipada Malad East,Jan-Mar,2028,15133.06012,22613.30886,18450.4,High,Kokanipada Malad East,19.1847515,72.86185055
3461,Kokanipada Malad East,Apr-Jun,2028,15161.7508,22656.18129,18485.38,High,Kokanipada Malad East,19.1847515,72.86185055
3462,Kokanipada Malad East,Jul-Sep,2028,14995.90152,22408.35297,18283.17467,High,Kokanipada Malad East,19.1847515,72.86185055
3463,Kokanipada Malad East,Oct-Dec,2028,14639.38857,21875.61621,17848.51,High,Kokanipada Malad East,19.1847515,72.86185055
3464,Kokanipada Malad East,Jan-Mar,2029,15530.23487,23206.80649,18934.64,High,Kokanipada Malad East,19.1847515,72.86185055
3465,Kokanipada Malad East,Apr-Jun,2029,15569.89165,23266.06556,18982.99,High,Kokanipada Malad East,19.1847515,72.86185055
3466,Kokanipada Malad East,Jul-Sep,2029,15556.10405,23245.46277,18966.18,High,Kokanipada Malad East,19.1847515,72.86185055
3467,Kokanipada Malad East,Oct-Dec,2029,15607.62916,23322.45666,19029,High,Kokanipada Malad East,19.1847515,72.86185055
3468,Kokanipada Malad East,Jan-Mar,2030,16305.41352,24365.15476,19879.74667,High,Kokanipada Malad East,19.1847515,72.86185055
3469,Kokanipada Malad East,Apr-Jun,2030,16327.94447,24398.82274,19907.21667,High,Kokanipada Malad East,19.1847515,72.86185055
3470,Kokanipada Malad East,Jul-Sep,2030,15940.97358,23820.57272,19435.41733,High,Kokanipada Malad East,19.1847515,72.86185055
3471,Kokanipada Malad East,Oct-Dec,2030,15963.44658,23854.15409,19462.81667,High,Kokanipada Malad East,19.1847515,72.86185055
3472,Kurar Village,Jan-Mar,2024,12826.13503,20601.34497,16713.74,High,Kurar Village,19.1905233,72.8636692
3473,Kurar Village,Apr-Jun,2024,12650.76863,20319.67137,16485.22,High,Kurar Village,19.1905233,72.8636692
3474,Kurar Village,Jul-Sep,2024,12804.36643,20566.38024,16685.37333,High,Kurar Village,19.1905233,72.8636692
3475,Kurar Village,Oct-Dec,2024,12683.52897,20372.29103,16527.91,High,Kurar Village,19.1905233,72.8636692
3476,Kurar Village,Jan-Mar,2025,13555.20594,21772.37906,17663.7925,High,Kurar Village,19.1905233,72.8636692
3477,Kurar Village,Apr-Jun,2025,13784.064,22139.971,17962.0175,High,Kurar Village,19.1905233,72.8636692
3478,Kurar Village,Jul-Sep,2025,12766.10192,20504.91975,16635.51083,High,Kurar Village,19.1905233,72.8636692
3479,Kurar Village,Oct-Dec,2025,11925.16829,19154.21171,15539.69,High,Kurar Village,19.1905233,72.8636692
3480,Kurar Village,Jan-Mar,2026,10892.05516,17494.82484,14193.44,High,Kurar Village,19.1905233,72.8636692
3481,Kurar Village,Apr-Jun,2026,11118.53811,17858.60189,14488.57,High,Kurar Village,19.1905233,72.8636692
3482,Kurar Village,Jul-Sep,2026,11248.94251,18068.05749,14658.5,High,Kurar Village,19.1905233,72.8636692
3483,Kurar Village,Oct-Dec,2026,11014.3251,17691.2149,14352.77,High,Kurar Village,19.1905233,72.8636692
3484,Kurar Village,Jan-Mar,2027,10267.06104,16490.95896,13379.01,High,Kurar Village,19.1905233,72.8636692
3485,Kurar Village,Apr-Jun,2027,10366.92289,16651.35711,13509.14,High,Kurar Village,19.1905233,72.8636692
3486,Kurar Village,Jul-Sep,2027,10267.04569,16490.93431,13378.99,High,Kurar Village,19.1905233,72.8636692
3487,Kurar Village,Oct-Dec,2027,10443.30995,16774.05005,13608.68,High,Kurar Village,19.1905233,72.8636692
3488,Kurar Village,Jan-Mar,2028,11272.72425,18106.25575,14689.49,High,Kurar Village,19.1905233,72.8636692
3489,Kurar Village,Apr-Jun,2028,11335.89668,18207.72332,14771.81,High,Kurar Village,19.1905233,72.8636692
3490,Kurar Village,Jul-Sep,2028,11307.3903,18161.93637,14734.66333,High,Kurar Village,19.1905233,72.8636692
3491,Kurar Village,Oct-Dec,2028,11024.04807,17706.83193,14365.44,High,Kurar Village,19.1905233,72.8636692
3492,Kurar Village,Jan-Mar,2029,11279.27785,18116.78215,14698.03,High,Kurar Village,19.1905233,72.8636692
3493,Kurar Village,Apr-Jun,2029,11347.95254,18227.08746,14787.52,High,Kurar Village,19.1905233,72.8636692
3494,Kurar Village,Jul-Sep,2029,11472.20238,18426.65762,14949.43,High,Kurar Village,19.1905233,72.8636692
3495,Kurar Village,Oct-Dec,2029,12190.29754,19580.06246,15885.18,High,Kurar Village,19.1905233,72.8636692
3496,Kurar Village,Jan-Mar,2030,12826.13503,20601.34497,16713.74,High,Kurar Village,19.1905233,72.8636692
3497,Kurar Village,Apr-Jun,2030,12650.76863,20319.67137,16485.22,High,Kurar Village,19.1905233,72.8636692
3498,Kurar Village,Jul-Sep,2030,12804.36643,20566.38024,16685.37333,High,Kurar Village,19.1905233,72.8636692
3499,Kurar Village,Oct-Dec,2030,12683.52897,20372.29103,16527.91,High,Kurar Village,19.1905233,72.8636692
3500,Kurla,Jan-Mar,2024,12771.29168,20764.58435,16767.96,Moderate,Kurla,19.07406146,72.88237407
3501,Kurla,Apr-Jun,2024,12570.07938,20437.43734,16503.78,Moderate,Kurla,19.07406146,72.88237407
3502,Kurla,Jul-Sep,2024,12720.96195,20682.75425,16701.88,Moderate,Kurla,19.07406146,72.88237407
3503,Kurla,Oct-Dec,2024,12772.47223,20766.50379,16769.51,Moderate,Kurla,19.07406146,72.88237407
3504,Kurla,Jan-Mar,2025,13452.48725,21872.12643,17662.33,Moderate,Kurla,19.07406146,72.88237407
3505,Kurla,Apr-Jun,2025,13783.88052,22410.93202,18097.43,Moderate,Kurla,19.07406146,72.88237407
3506,Kurla,Jul-Sep,2025,12104.79998,19680.949,15892.89533,Moderate,Kurla,19.07406146,72.88237407
3507,Kurla,Oct-Dec,2025,10871.05533,17675.02857,14273.06067,Moderate,Kurla,19.07406146,72.88237407
3508,Kurla,Jan-Mar,2026,10407.85067,16921.9135,13664.9,Moderate,Kurla,19.07406146,72.88237407
3509,Kurla,Apr-Jun,2026,10548.48906,17150.57462,13849.55,Moderate,Kurla,19.07406146,72.88237407
3510,Kurla,Jul-Sep,2026,10692.44825,17384.63494,14038.56,Moderate,Kurla,19.07406146,72.88237407
3511,Kurla,Oct-Dec,2026,10662.77442,17336.38886,13999.6,Moderate,Kurla,19.07406146,72.88237407
3512,Kurla,Jan-Mar,2027,10672.49306,17352.1902,14012.36,Moderate,Kurla,19.07406146,72.88237407
3513,Kurla,Apr-Jun,2027,10734.29322,17452.66982,14093.5,Moderate,Kurla,19.07406146,72.88237407
3514,Kurla,Jul-Sep,2027,10879.20446,17688.27808,14283.76,Moderate,Kurla,19.07406146,72.88237407
3515,Kurla,Oct-Dec,2027,10966.26089,17829.82136,14398.06,Moderate,Kurla,19.07406146,72.88237407
3516,Kurla,Jan-Mar,2028,11359.00494,18468.37595,14913.71,Moderate,Kurla,19.07406146,72.88237407
3517,Kurla,Apr-Jun,2028,11447.52373,18612.29686,15029.93,Moderate,Kurla,19.07406146,72.88237407
3518,Kurla,Jul-Sep,2028,11314.79124,18396.4898,14855.66,Moderate,Kurla,19.07406146,72.88237407
3519,Kurla,Oct-Dec,2028,11005.27252,17893.24958,14449.28,Moderate,Kurla,19.07406146,72.88237407
3520,Kurla,Jan-Mar,2029,11419.52553,18566.77515,14993.17,Moderate,Kurla,19.07406146,72.88237407
3521,Kurla,Apr-Jun,2029,11528.76116,18744.37915,15136.59,Moderate,Kurla,19.07406146,72.88237407
3522,Kurla,Jul-Sep,2029,11737.76512,19084.19446,15411,Moderate,Kurla,19.07406146,72.88237407
3523,Kurla,Oct-Dec,2029,12481.96426,20294.17276,16388.09,Moderate,Kurla,19.07406146,72.88237407
3524,Kurla,Jan-Mar,2030,12771.29168,20764.58435,16767.96,Moderate,Kurla,19.07406146,72.88237407
3525,Kurla,Apr-Jun,2030,12570.07938,20437.43734,16503.78,Moderate,Kurla,19.07406146,72.88237407
3526,Kurla,Jul-Sep,2030,12720.96195,20682.75425,16701.88,Moderate,Kurla,19.07406146,72.88237407
3527,Kurla,Oct-Dec,2030,12772.47223,20766.50379,16769.51,Moderate,Kurla,19.07406146,72.88237407
3528,Kurla East,Jan-Mar,2024,12740.84769,20400.11339,16570.46,Moderate,Kurla East,19.0628944,72.8825604
3529,Kurla East,Apr-Jun,2024,12319.41183,19725.32789,16022.35,Moderate,Kurla East,19.0628944,72.8825604
3530,Kurla East,Jul-Sep,2024,12738.58716,20396.49392,16567.52,Moderate,Kurla East,19.0628944,72.8825604
3531,Kurla East,Oct-Dec,2024,12819.98946,20526.83188,16673.39,Moderate,Kurla East,19.0628944,72.8825604
3532,Kurla East,Jan-Mar,2025,13673.44109,21893.343,17783.37,Moderate,Kurla East,19.0628944,72.8825604
3533,Kurla East,Apr-Jun,2025,14215.73095,22761.63489,18488.66,Moderate,Kurla East,19.0628944,72.8825604
3534,Kurla East,Jul-Sep,2025,12357.81144,19786.81174,16072.29167,Moderate,Kurla East,19.0628944,72.8825604
3535,Kurla East,Oct-Dec,2025,11454.69341,18340.77686,14897.71667,Moderate,Kurla East,19.0628944,72.8825604
3536,Kurla East,Jan-Mar,2026,11613.93293,18595.74452,15104.82,Moderate,Kurla East,19.0628944,72.8825604
3537,Kurla East,Apr-Jun,2026,11883.85148,19027.92684,15455.87,Moderate,Kurla East,19.0628944,72.8825604
3538,Kurla East,Jul-Sep,2026,12035.25345,19270.34536,15652.78,Moderate,Kurla East,19.0628944,72.8825604
3539,Kurla East,Oct-Dec,2026,11944.86284,19125.61568,15535.22,Moderate,Kurla East,19.0628944,72.8825604
3540,Kurla East,Jan-Mar,2027,11707.32221,18745.27554,15226.28,Moderate,Kurla East,19.0628944,72.8825604
3541,Kurla East,Apr-Jun,2027,11806.309,18903.76907,15355.02,Moderate,Kurla East,19.0628944,72.8825604
3542,Kurla East,Jul-Sep,2027,11651.46241,18655.83516,15153.63,Moderate,Kurla East,19.0628944,72.8825604
3543,Kurla East,Oct-Dec,2027,11821.35617,18927.86195,15374.59,Moderate,Kurla East,19.0628944,72.8825604
3544,Kurla East,Jan-Mar,2028,12167.27942,19481.73982,15824.49,Moderate,Kurla East,19.0628944,72.8825604
3545,Kurla East,Apr-Jun,2028,12160.82844,19471.41078,15816.1,Moderate,Kurla East,19.0628944,72.8825604
3546,Kurla East,Jul-Sep,2028,11881.46792,19024.11039,15452.77,Moderate,Kurla East,19.0628944,72.8825604
3547,Kurla East,Oct-Dec,2028,12012.18678,19233.41196,15622.78,Moderate,Kurla East,19.0628944,72.8825604
3548,Kurla East,Jan-Mar,2029,12411.65547,19873.02455,16142.32,Moderate,Kurla East,19.0628944,72.8825604
3549,Kurla East,Apr-Jun,2029,12550.08628,20094.67419,16322.36,Moderate,Kurla East,19.0628944,72.8825604
3550,Kurla East,Jul-Sep,2029,12870.48241,20607.67909,16739.06,Moderate,Kurla East,19.0628944,72.8825604
3551,Kurla East,Oct-Dec,2029,12876.24908,20616.91244,16746.56,Moderate,Kurla East,19.0628944,72.8825604
3552,Kurla East,Jan-Mar,2030,12740.84769,20400.11339,16570.46,Moderate,Kurla East,19.0628944,72.8825604
3553,Kurla East,Apr-Jun,2030,12319.41183,19725.32789,16022.35,Moderate,Kurla East,19.0628944,72.8825604
3554,Kurla East,Jul-Sep,2030,12738.58716,20396.49392,16567.52,Moderate,Kurla East,19.0628944,72.8825604
3555,Kurla East,Oct-Dec,2030,12819.98946,20526.83188,16673.39,Moderate,Kurla East,19.0628944,72.8825604
3556,Kurla West,Jan-Mar,2024,12968.81241,21212.41194,17090.55,Moderate,Kurla West,19.0686026,72.876583
3557,Kurla West,Apr-Jun,2024,12832.944,20990.17904,16911.5,Moderate,Kurla West,19.0686026,72.876583
3558,Kurla West,Jul-Sep,2024,13072.6567,21382.26464,17227.398,Moderate,Kurla West,19.0686026,72.876583
3559,Kurla West,Oct-Dec,2024,13003.52886,21269.19582,17136.3,Moderate,Kurla West,19.0686026,72.876583
3560,Kurla West,Jan-Mar,2025,13200.41475,21591.23183,17395.76,Moderate,Kurla West,19.0686026,72.876583
3561,Kurla West,Apr-Jun,2025,13651.31499,22328.7459,17989.965,Moderate,Kurla West,19.0686026,72.876583
3562,Kurla West,Jul-Sep,2025,12687.34234,20752.02598,16719.62333,Moderate,Kurla West,19.0686026,72.876583
3563,Kurla West,Oct-Dec,2025,11733.60807,19192.05244,15462.774,Moderate,Kurla West,19.0686026,72.876583
3564,Kurla West,Jan-Mar,2026,11861.62715,19401.44659,15631.48,Moderate,Kurla West,19.0686026,72.876583
3565,Kurla West,Apr-Jun,2026,11955.53988,19555.05475,15755.24,Moderate,Kurla West,19.0686026,72.876583
3566,Kurla West,Jul-Sep,2026,12018.78831,19658.50693,15838.59,Moderate,Kurla West,19.0686026,72.876583
3567,Kurla West,Oct-Dec,2026,11917.17346,19492.3008,15704.68,Moderate,Kurla West,19.0686026,72.876583
3568,Kurla West,Jan-Mar,2027,11918.26618,19494.0881,15706.12,Moderate,Kurla West,19.0686026,72.876583
