,Unnamed: 0,location,year,quarter,avg_price,max_price,min_price,location.1,latitude,longitude,Locality,Risk
198,198,Ambegaon BK,2024,Jul-Sep,5321.56,6589.682932,4092.387432,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
199,199,Ambegaon BK,2024,Oct-Dec,5434.315167,6729.307553,4179.098439,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
200,200,Ambegaon BK,2025,Jan-Mar,5854.566667,7249.704605,4502.280355,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
201,201,Ambegaon BK,2025,Apr-Jun,5870.866667,7269.88888,4514.815385,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
202,202,Ambegaon BK,2025,Jul-Sep,4882.462667,6045.949101,3754.712688,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
203,203,Ambegaon BK,2025,Oct-Dec,5491.377333,6799.967582,4222.980401,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
204,204,Ambegaon BK,2026,Jan-Mar,4630.92,5734.464045,3561.271283,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
205,205,Ambegaon BK,2026,Apr-Jun,4706.35,5827.868946,3619.27848,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
206,206,Ambegaon BK,2026,Jul-Sep,4771.51,5908.556515,3669.38784,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
207,207,Ambegaon BK,2026,Oct-Dec,4877.2,6039.432346,3750.665591,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
208,208,Ambegaon BK,2027,Jan-Mar,5005.47,6198.268971,3849.307819,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
209,209,Ambegaon BK,2027,Apr-Jun,5073.8,6282.881948,3901.854973,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
210,210,Ambegaon BK,2027,Jul-Sep,5092.25,6305.728566,3916.043397,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
211,211,Ambegaon BK,2027,Oct-Dec,5176.16,6409.634243,3980.571887,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
212,212,Ambegaon BK,2028,Jan-Mar,5532.21,6850.530636,4254.381549,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
213,213,Ambegaon BK,2028,Apr-Jun,5622.82,6962.732917,4324.062474,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
214,214,Ambegaon BK,2028,Jul-Sep,5678.08,7031.161325,4366.558534,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
215,215,Ambegaon BK,2028,Oct-Dec,5896.92,7302.150699,4534.850926,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
216,216,Ambegaon BK,2029,Jan-Mar,5693.98,7050.850281,4378.785956,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
217,217,Ambegaon BK,2029,Apr-Jun,5419.95,6711.51918,4168.051335,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
218,218,Ambegaon BK,2029,Jul-Sep,5240.99,6489.913174,4030.42747,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
219,219,Ambegaon BK,2029,Oct-Dec,5447.676667,6745.853086,4189.373703,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
220,220,Ambegaon BK,2030,Jan-Mar,5375.59,6656.588232,4133.937596,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
221,221,Ambegaon BK,2030,Apr-Jun,5467.19,6770.016429,4204.379852,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
222,222,Ambegaon BK,2030,Jul-Sep,5321.56,6589.682932,4092.387432,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
223,223,Ambegaon BK,2030,Oct-Dec,5434.315167,6729.307553,4179.098439,Ambegaon BK,18.45740911,73.83144311,Ambegaon BK,Low
224,224,Anand Nagar,2024,Jan-Mar,7280.81,9113.556295,5447.861874,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
225,225,Anand Nagar,2024,Apr-Jun,7676.8,9609.226029,5744.161163,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
226,226,Anand Nagar,2024,Jul-Sep,7880.13,9863.738837,5896.302718,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
227,227,Anand Nagar,2024,Oct-Dec,8003.24,10017.83844,5988.419704,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
228,228,Anand Nagar,2025,Jan-Mar,8248.34,10324.63571,6171.815638,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
229,229,Anand Nagar,2025,Apr-Jun,8473.08,10605.94791,6339.977213,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
230,230,Anand Nagar,2025,Jul-Sep,8395.57,10508.92687,6281.9804,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
231,231,Anand Nagar,2025,Oct-Dec,7130.61,8925.547522,5335.474811,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
232,232,Anand Nagar,2026,Jan-Mar,6468.48,8096.744266,4840.036421,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
233,233,Anand Nagar,2026,Apr-Jun,6445.3,8067.72933,4822.692,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
234,234,Anand Nagar,2026,Jul-Sep,6534.37,8179.220285,4889.338576,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
235,235,Anand Nagar,2026,Oct-Dec,6510.96,8149.917453,4871.822057,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
236,236,Anand Nagar,2027,Jan-Mar,6203.03,7764.474434,4641.413612,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
237,237,Anand Nagar,2027,Apr-Jun,6091.65,7625.057542,4558.073592,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
238,238,Anand Nagar,2027,Jul-Sep,6139.53,7684.990032,4593.899774,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
239,239,Anand Nagar,2027,Oct-Dec,6143.29,7689.69651,4596.713192,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
240,240,Anand Nagar,2028,Jan-Mar,5778.14,7232.629909,4323.489915,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
241,241,Anand Nagar,2028,Apr-Jun,6065.44,7592.249886,4538.461974,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
242,242,Anand Nagar,2028,Jul-Sep,6110.05,7648.089243,4571.841381,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
243,243,Anand Nagar,2028,Oct-Dec,6414.06,8028.625508,4799.316688,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
244,244,Anand Nagar,2029,Jan-Mar,6801.3,8513.342668,5089.068794,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
245,245,Anand Nagar,2029,Apr-Jun,7024.35,8792.539451,5255.965828,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
246,246,Anand Nagar,2029,Jul-Sep,7019.73,8786.756491,5252.508915,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
247,247,Anand Nagar,2029,Oct-Dec,7321,9163.863036,5477.934019,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
248,248,Anand Nagar,2030,Jan-Mar,7280.81,9113.556295,5447.861874,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
249,249,Anand Nagar,2030,Apr-Jun,7676.8,9609.226029,5744.161163,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
250,250,Anand Nagar,2030,Jul-Sep,7880.13,9863.738837,5896.302718,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
251,251,Anand Nagar,2030,Oct-Dec,8003.24,10017.83844,5988.419704,Anand Nagar,18.50968,73.81347,Anand Nagar,Moderate
252,252,Apte Road,2024,Jan-Mar,15184.18,19051.90913,12301.50938,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
253,253,Apte Road,2024,Apr-Jun,15120.5,18972.00849,12249.91883,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
254,254,Apte Road,2024,Jul-Sep,15342.92,19251.08353,12430.11307,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
255,255,Apte Road,2024,Oct-Dec,15101.806,18948.55274,12234.77383,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
256,256,Apte Road,2025,Jan-Mar,15839.66,19874.35363,12832.54848,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
257,257,Apte Road,2025,Apr-Jun,16043.38,20129.96539,12997.59286,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
258,258,Apte Road,2025,Jul-Sep,15734.24,19742.08095,12747.14215,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
259,259,Apte Road,2025,Oct-Dec,13529.51,16975.75997,10960.97347,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
260,260,Apte Road,2026,Jan-Mar,8737.07,10962.58498,7078.363701,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
261,261,Apte Road,2026,Apr-Jun,8838.44,11089.77605,7160.488913,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
262,262,Apte Road,2026,Jul-Sep,9111.25,11432.07648,7381.506761,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
263,263,Apte Road,2026,Oct-Dec,9069.13,11379.22763,7347.383115,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
264,264,Apte Road,2027,Jan-Mar,10094.52,12665.80597,8178.105927,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
265,265,Apte Road,2027,Apr-Jun,10179.08,12771.90518,8246.612467,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
266,266,Apte Road,2027,Jul-Sep,10197.13,12794.55289,8261.235729,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
267,267,Apte Road,2027,Oct-Dec,10549.34,13236.47817,8546.579726,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
268,268,Apte Road,2028,Jan-Mar,11239.63,14102.59951,9105.820259,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
269,269,Apte Road,2028,Apr-Jun,11351.73,14243.25373,9196.638413,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
270,270,Apte Road,2028,Jul-Sep,11794.38,14798.65597,9555.25265,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
271,271,Apte Road,2028,Oct-Dec,12287.49,15417.37143,9954.747209,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
272,272,Apte Road,2029,Jan-Mar,14039.37,17615.49201,11374.03809,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
273,273,Apte Road,2029,Apr-Jun,14042.47,17619.38164,11376.54957,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
274,274,Apte Road,2029,Jul-Sep,14236.39,17862.69713,11533.65444,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
275,275,Apte Road,2029,Oct-Dec,14468.39,18153.7924,11721.60994,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
276,276,Apte Road,2030,Jan-Mar,15184.18,19051.90913,12301.50938,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
277,277,Apte Road,2030,Apr-Jun,15120.5,18972.00849,12249.91883,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
278,278,Apte Road,2030,Jul-Sep,15342.92,19251.08353,12430.11307,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
279,279,Apte Road,2030,Oct-Dec,15101.806,18948.55274,12234.77383,Apte Road,18.5202632,73.84361498,Apte Road,Moderate
280,280,Ashok Nagar Tathawade,2024,Jan-Mar,7330.12,8464.578022,6137.214358,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
281,281,Ashok Nagar Tathawade,2024,Apr-Jun,7281.47,8408.398625,6096.481672,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
282,282,Ashok Nagar Tathawade,2024,Jul-Sep,7258.463333,8381.831294,6077.219116,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
283,283,Ashok Nagar Tathawade,2024,Oct-Dec,7406.34,8552.594335,6201.030296,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
284,284,Ashok Nagar Tathawade,2025,Jan-Mar,7244.861667,8366.124543,6065.830988,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
285,285,Ashok Nagar Tathawade,2025,Apr-Jun,7160.451667,8268.650691,5995.157894,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
286,286,Ashok Nagar Tathawade,2025,Jul-Sep,6380.982333,7368.54551,5342.539603,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
287,287,Ashok Nagar Tathawade,2025,Oct-Dec,6568.393333,7584.96148,5499.451288,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
288,288,Ashok Nagar Tathawade,2026,Jan-Mar,5890.4,6802.037399,4931.794767,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
289,289,Ashok Nagar Tathawade,2026,Apr-Jun,5819.33,6719.968134,4872.290717,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
290,290,Ashok Nagar Tathawade,2026,Jul-Sep,5911.84,6826.795596,4949.745616,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
291,291,Ashok Nagar Tathawade,2026,Oct-Dec,5957.14,6879.106524,4987.673482,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
292,292,Ashok Nagar Tathawade,2027,Jan-Mar,6401.4,7392.12315,5359.634494,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
293,293,Ashok Nagar Tathawade,2027,Apr-Jun,6212.78,7174.311067,5201.710562,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
294,294,Ashok Nagar Tathawade,2027,Jul-Sep,6265.72,7235.444413,5246.035092,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
295,295,Ashok Nagar Tathawade,2027,Oct-Dec,6418.89,7412.320019,5374.278166,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
296,296,Ashok Nagar Tathawade,2028,Jan-Mar,6709.55,7747.96449,5617.636082,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
297,297,Ashok Nagar Tathawade,2028,Apr-Jun,6722.91,7763.392172,5628.821872,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
298,298,Ashok Nagar Tathawade,2028,Jul-Sep,6783.24,7833.059243,5679.333752,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
299,299,Ashok Nagar Tathawade,2028,Oct-Dec,7400.43,8545.769664,6196.082091,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
300,300,Ashok Nagar Tathawade,2029,Jan-Mar,6881.06,7946.018516,5761.2345,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
301,301,Ashok Nagar Tathawade,2029,Apr-Jun,6892.92,7959.714048,5771.1644,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
302,302,Ashok Nagar Tathawade,2029,Jul-Sep,6986.25,8067.488418,5849.305852,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
303,303,Ashok Nagar Tathawade,2029,Oct-Dec,7108.5,8208.658639,5951.660855,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
304,304,Ashok Nagar Tathawade,2030,Jan-Mar,7330.12,8464.578022,6137.214358,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
305,305,Ashok Nagar Tathawade,2030,Apr-Jun,7281.47,8408.398625,6096.481672,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
306,306,Ashok Nagar Tathawade,2030,Jul-Sep,7258.463333,8381.831294,6077.219116,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
307,307,Ashok Nagar Tathawade,2030,Oct-Dec,7406.34,8552.594335,6201.030296,Ashok Nagar Tathawade,18.62210511,73.75044385,Ashok Nagar Tathawade,High
308,308,Ashoka Nagar,2024,Jan-Mar,8692.45,10215.61716,7218.373396,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
309,309,Ashoka Nagar,2024,Apr-Jun,8854.95,10406.59183,7353.316441,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
310,310,Ashoka Nagar,2024,Jul-Sep,8110.392619,9531.56659,6735.022038,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
311,311,Ashoka Nagar,2024,Oct-Dec,7761.466667,9121.498778,6445.267387,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
312,312,Ashoka Nagar,2025,Jan-Mar,9119.057333,10716.97836,7572.636121,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
313,313,Ashoka Nagar,2025,Apr-Jun,9293.297333,10921.75022,7717.328283,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
314,314,Ashoka Nagar,2025,Jul-Sep,8386.383952,9855.91954,6964.210413,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
315,315,Ashoka Nagar,2025,Oct-Dec,7603.768667,8936.167555,6314.312012,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
316,316,Ashoka Nagar,2026,Jan-Mar,6972.44,8194.211954,5790.044855,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
317,317,Ashoka Nagar,2026,Apr-Jun,6872.49,8076.747841,5707.044502,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
318,318,Ashoka Nagar,2026,Jul-Sep,6833.38,8030.784644,5674.566825,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
319,319,Ashoka Nagar,2026,Oct-Dec,6827.71,8024.121097,5669.85835,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
320,320,Ashoka Nagar,2027,Jan-Mar,6948.51,8166.08873,5770.172934,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
321,321,Ashoka Nagar,2027,Apr-Jun,6811.86,8005.493721,5656.696213,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
322,322,Ashoka Nagar,2027,Jul-Sep,6885.46,8091.990558,5717.815033,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
323,323,Ashoka Nagar,2027,Oct-Dec,6991.06,8216.094714,5805.507252,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
324,324,Ashoka Nagar,2028,Jan-Mar,7210.31,8473.763617,5987.576561,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
325,325,Ashoka Nagar,2028,Apr-Jun,7167.12,8423.005488,5951.710776,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
326,326,Ashoka Nagar,2028,Jul-Sep,7005.71,8233.311815,5817.672886,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
327,327,Ashoka Nagar,2028,Oct-Dec,7503.38,8818.187908,6230.947382,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
328,328,Ashoka Nagar,2029,Jan-Mar,8148.12,9575.904893,6766.351562,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
329,329,Ashoka Nagar,2029,Apr-Jun,8191.74,9627.168371,6802.574427,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
330,330,Ashoka Nagar,2029,Jul-Sep,7690.523333,9038.124133,6386.354713,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
331,331,Ashoka Nagar,2029,Oct-Dec,7771.066667,9132.780974,6453.239407,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
332,332,Ashoka Nagar,2030,Jan-Mar,8692.45,10215.61716,7218.373396,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
333,333,Ashoka Nagar,2030,Apr-Jun,8854.95,10406.59183,7353.316441,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
334,334,Ashoka Nagar,2030,Jul-Sep,8110.392619,9531.56659,6735.022038,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
335,335,Ashoka Nagar,2030,Oct-Dec,7761.466667,9121.498778,6445.267387,Ashoka Nagar,18.54128,73.83909,Ashoka Nagar,Moderate
336,336,Aundh,2024,Jan-Mar,9799.936667,11877.72531,7548.464599,Aundh,18.5618834,73.8101957,Aundh,Moderate
337,337,Aundh,2024,Apr-Jun,9942.116667,12050.0504,7657.979664,Aundh,18.5618834,73.8101957,Aundh,Moderate
338,338,Aundh,2024,Jul-Sep,9943.070333,12051.20627,7658.714232,Aundh,18.5618834,73.8101957,Aundh,Moderate
339,339,Aundh,2024,Oct-Dec,10075.09,12211.21682,7760.403234,Aundh,18.5618834,73.8101957,Aundh,Moderate
340,340,Aundh,2025,Jan-Mar,9878.159048,11972.53245,7608.715894,Aundh,18.5618834,73.8101957,Aundh,Moderate
341,341,Aundh,2025,Apr-Jun,9960.621548,12072.4787,7672.233168,Aundh,18.5618834,73.8101957,Aundh,Moderate
342,342,Aundh,2025,Jul-Sep,9708.531381,11766.94022,7478.059087,Aundh,18.5618834,73.8101957,Aundh,Moderate
343,343,Aundh,2025,Oct-Dec,10028.68033,12154.96735,7724.655888,Aundh,18.5618834,73.8101957,Aundh,Moderate
344,344,Aundh,2026,Jan-Mar,9127.29,11062.46368,7030.354154,Aundh,18.5618834,73.8101957,Aundh,Moderate
345,345,Aundh,2026,Apr-Jun,9188.66,11136.84539,7077.624793,Aundh,18.5618834,73.8101957,Aundh,Moderate
346,346,Aundh,2026,Jul-Sep,9151.73,11092.08546,7049.179222,Aundh,18.5618834,73.8101957,Aundh,Moderate
347,347,Aundh,2026,Oct-Dec,9161.24,11103.61178,7056.504361,Aundh,18.5618834,73.8101957,Aundh,Moderate
348,348,Aundh,2027,Jan-Mar,9222.25,11177.55716,7103.497708,Aundh,18.5618834,73.8101957,Aundh,Moderate
349,349,Aundh,2027,Apr-Jun,9204.28,11155.77715,7089.656199,Aundh,18.5618834,73.8101957,Aundh,Moderate
350,350,Aundh,2027,Jul-Sep,9166.51,11109.99913,7060.563612,Aundh,18.5618834,73.8101957,Aundh,Moderate
351,351,Aundh,2027,Oct-Dec,9225,11180.89022,7105.615913,Aundh,18.5618834,73.8101957,Aundh,Moderate
352,352,Aundh,2028,Jan-Mar,9005.25,10914.54868,6936.352054,Aundh,18.5618834,73.8101957,Aundh,Moderate
353,353,Aundh,2028,Apr-Jun,9143.93,11082.6317,7043.171221,Aundh,18.5618834,73.8101957,Aundh,Moderate
354,354,Aundh,2028,Jul-Sep,9090.15,11017.44923,7001.746828,Aundh,18.5618834,73.8101957,Aundh,Moderate
355,355,Aundh,2028,Oct-Dec,9140.39,11078.34115,7040.444513,Aundh,18.5618834,73.8101957,Aundh,Moderate
356,356,Aundh,2029,Jan-Mar,9676.916667,11728.62253,7453.707648,Aundh,18.5618834,73.8101957,Aundh,Moderate
357,357,Aundh,2029,Apr-Jun,9739.166667,11804.07082,7501.656114,Aundh,18.5618834,73.8101957,Aundh,Moderate
358,358,Aundh,2029,Jul-Sep,9801.503667,11879.62455,7549.671591,Aundh,18.5618834,73.8101957,Aundh,Moderate
359,359,Aundh,2029,Oct-Dec,9969.35,12083.05776,7678.956315,Aundh,18.5618834,73.8101957,Aundh,Moderate
360,360,Aundh,2030,Jan-Mar,9799.936667,11877.72531,7548.464599,Aundh,18.5618834,73.8101957,Aundh,Moderate
361,361,Aundh,2030,Apr-Jun,9942.116667,12050.0504,7657.979664,Aundh,18.5618834,73.8101957,Aundh,Moderate
362,362,Aundh,2030,Jul-Sep,9943.070333,12051.20627,7658.714232,Aundh,18.5618834,73.8101957,Aundh,Moderate
363,363,Aundh,2030,Oct-Dec,10075.09,12211.21682,7760.403234,Aundh,18.5618834,73.8101957,Aundh,Moderate
364,364,Aundh Baner Link Road,2024,Jan-Mar,8832.52,12030.61161,7266.127353,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
365,365,Aundh Baner Link Road,2024,Apr-Jun,8965.9,12212.28604,7375.853237,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
366,366,Aundh Baner Link Road,2024,Jul-Sep,8950.774,12191.68319,7363.40974,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
367,367,Aundh Baner Link Road,2024,Oct-Dec,9072.999143,12358.16379,7463.959011,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
368,368,Aundh Baner Link Road,2025,Jan-Mar,9674.033333,13176.82131,7958.403515,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
369,369,Aundh Baner Link Road,2025,Apr-Jun,9763.665,13298.90694,8032.139562,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
370,370,Aundh Baner Link Road,2025,Jul-Sep,7942.038786,10817.70367,6533.56746,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
371,371,Aundh Baner Link Road,2025,Oct-Dec,7447.360952,10143.91218,6126.617672,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
372,372,Aundh Baner Link Road,2026,Jan-Mar,5126.55,6982.778637,4217.38815,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
373,373,Aundh Baner Link Road,2026,Apr-Jun,5261.25,7166.251008,4328.19994,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
374,374,Aundh Baner Link Road,2026,Jul-Sep,5448,7420.619718,4481.830986,Aundh Baner Link Road,18.56677685,73.79990517,Aundh Baner Link Road,Low
