location,quarter,year,avg_price
Dr Annie Besant Road,Jul-Sep,2024,41272.48
Dr Annie Besant Road,Oct-Dec,2024,42034
Dr Annie Besant Road,Jan-Mar,2025,44579.08
Dr Annie Besant Road,Apr-Jun,2025,43609.23
Dr Annie Besant Road,Jul-Sep,2025,34750.67
Dr Annie Besant Road,Oct-Dec,2025,34662.23
Dr Annie Besant Road,Jan-Mar,2026,38106.66
Dr Annie Besant Road,Apr-Jun,2026,37001.03
Dr Annie Besant Road,Jul-Sep,2026,35048
Dr Annie Besant Road,Oct-Dec,2026,35448
Dr Annie Besant Road,Jan-Mar,2027,37029.47
Dr Annie Besant Road,Apr-Jun,2027,36665.96
Dr Annie Besant Road,Jul-Sep,2027,37030
Dr Annie Besant Road,Oct-Dec,2027,37385
Dr Annie Besant Road,Jan-Mar,2028,40637.88
Dr Annie Besant Road,Apr-Jun,2028,40004.64
Dr Annie Besant Road,Jul-Sep,2028,38895.48
Dr Annie Besant Road,Oct-Dec,2028,39201
Dr Annie Besant Road,Jan-Mar,2029,41550.96
Dr Annie Besant Road,Apr-Jun,2029,41338.14
Dr Annie Besant Road,Jul-Sep,2029,41419
Dr Annie Besant Road,Oct-Dec,2029,41872
Dr Annie Besant Road,Jan-Mar,2030,43871.74
Dr Annie Besant Road,Apr-Jun,2030,43388.81
Dr Annie Besant Road,Jul-Sep,2030,41272.48
Dr Annie Besant Road,Oct-Dec,2030,42034
Dr Baba Saheb Ambedkar Road,Jan-Mar,2024,33400.83
Dr Baba Saheb Ambedkar Road,Apr-Jun,2024,33360.26
Dr Baba Saheb Ambedkar Road,Jul-Sep,2024,33012.732
Dr Baba Saheb Ambedkar Road,Oct-Dec,2024,32548.995
Dr Baba Saheb Ambedkar Road,Jan-Mar,2025,34023.4675
Dr Baba Saheb Ambedkar Road,Apr-Jun,2025,33674.1075
Dr Baba Saheb Ambedkar Road,Jul-Sep,2025,31256.93257
Dr Baba Saheb Ambedkar Road,Oct-Dec,2025,28413.1975
Dr Baba Saheb Ambedkar Road,Jan-Mar,2026,27798.1
Dr Baba Saheb Ambedkar Road,Apr-Jun,2026,27679.02
Dr Baba Saheb Ambedkar Road,Jul-Sep,2026,27418.7925
Dr Baba Saheb Ambedkar Road,Oct-Dec,2026,27736.94
Dr Baba Saheb Ambedkar Road,Jan-Mar,2027,28464
Dr Baba Saheb Ambedkar Road,Apr-Jun,2027,28452
Dr Baba Saheb Ambedkar Road,Jul-Sep,2027,28832
Dr Baba Saheb Ambedkar Road,Oct-Dec,2027,29032
Dr Baba Saheb Ambedkar Road,Jan-Mar,2028,30284.25
Dr Baba Saheb Ambedkar Road,Apr-Jun,2028,30315.13
Dr Baba Saheb Ambedkar Road,Jul-Sep,2028,30611.76
Dr Baba Saheb Ambedkar Road,Oct-Dec,2028,30484
Dr Baba Saheb Ambedkar Road,Jan-Mar,2029,31496.21
Dr Baba Saheb Ambedkar Road,Apr-Jun,2029,31696
Dr Baba Saheb Ambedkar Road,Jul-Sep,2029,31923.705
Dr Baba Saheb Ambedkar Road,Oct-Dec,2029,32143.705
Dr Baba Saheb Ambedkar Road,Jan-Mar,2030,33400.83
Dr Baba Saheb Ambedkar Road,Apr-Jun,2030,33360.26
Dr Baba Saheb Ambedkar Road,Jul-Sep,2030,33012.732
Dr Baba Saheb Ambedkar Road,Oct-Dec,2030,32548.995
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
Eastern Freeway,Jan-Mar,2024,23163.2
Eastern Freeway,Apr-Jun,2024,23454.13
Eastern Freeway,Jul-Sep,2024,23643.67167
Eastern Freeway,Oct-Dec,2024,23127.96
Eastern Freeway,Jan-Mar,2025,23789.91
Eastern Freeway,Apr-Jun,2025,23913.84
Eastern Freeway,Jul-Sep,2025,21846.08333
Eastern Freeway,Oct-Dec,2025,18996.30833
Eastern Freeway,Jan-Mar,2026,18083.8
Eastern Freeway,Apr-Jun,2026,18276.8
Eastern Freeway,Jul-Sep,2026,18477.355
Eastern Freeway,Oct-Dec,2026,18679
Eastern Freeway,Jan-Mar,2027,19006
Eastern Freeway,Apr-Jun,2027,19043
Eastern Freeway,Jul-Sep,2027,19540.5
Eastern Freeway,Oct-Dec,2027,19737
Eastern Freeway,Jan-Mar,2028,20465.81
Eastern Freeway,Apr-Jun,2028,20741.89
Eastern Freeway,Jul-Sep,2028,20938.23667
Eastern Freeway,Oct-Dec,2028,20805.5
Eastern Freeway,Jan-Mar,2029,21575.5
Eastern Freeway,Apr-Jun,2029,21746
Eastern Freeway,Jul-Sep,2029,22264.5
Eastern Freeway,Oct-Dec,2029,22649.39
Eastern Freeway,Jan-Mar,2030,23163.2
Eastern Freeway,Apr-Jun,2030,23454.13
Eastern Freeway,Jul-Sep,2030,23643.67167
Eastern Freeway,Oct-Dec,2030,23127.96
Evershine City Gokhivare Road,Jan-Mar,2024,6495.69
Evershine City Gokhivare Road,Apr-Jun,2024,6490.9
Evershine City Gokhivare Road,Jul-Sep,2024,6461.846667
Evershine City Gokhivare Road,Oct-Dec,2024,6386.52
Evershine City Gokhivare Road,Jan-Mar,2025,6547.171333
Evershine City Gokhivare Road,Apr-Jun,2025,6510.504667
Evershine City Gokhivare Road,Jul-Sep,2025,6258.632667
Evershine City Gokhivare Road,Oct-Dec,2025,5896.628
Evershine City Gokhivare Road,Jan-Mar,2026,5852.21
Evershine City Gokhivare Road,Apr-Jun,2026,5832.61
Evershine City Gokhivare Road,Jul-Sep,2026,5864.853333
Evershine City Gokhivare Road,Oct-Dec,2026,5875.2
Evershine City Gokhivare Road,Jan-Mar,2027,5962
Evershine City Gokhivare Road,Apr-Jun,2027,5980
Evershine City Gokhivare Road,Jul-Sep,2027,6010
Evershine City Gokhivare Road,Oct-Dec,2027,6046.8
Evershine City Gokhivare Road,Jan-Mar,2028,6137.41
Evershine City Gokhivare Road,Apr-Jun,2028,6164.04
Evershine City Gokhivare Road,Jul-Sep,2028,6154.346667
Evershine City Gokhivare Road,Oct-Dec,2028,6146.82
Evershine City Gokhivare Road,Jan-Mar,2029,6322.8
Evershine City Gokhivare Road,Apr-Jun,2029,6319.64
Evershine City Gokhivare Road,Jul-Sep,2029,6329.2
Evershine City Gokhivare Road,Oct-Dec,2029,6345.6
Evershine City Gokhivare Road,Jan-Mar,2030,6495.69
Evershine City Gokhivare Road,Apr-Jun,2030,6490.9
Evershine City Gokhivare Road,Jul-Sep,2030,6461.846667
Evershine City Gokhivare Road,Oct-Dec,2030,6386.52
Evershine Nagar,Jan-Mar,2024,18833.98
Evershine Nagar,Apr-Jun,2024,19274.71
Evershine Nagar,Jul-Sep,2024,19472.35083
Evershine Nagar,Oct-Dec,2024,19910.04667
Evershine Nagar,Jan-Mar,2025,19136.957
Evershine Nagar,Apr-Jun,2025,19486.582
Evershine Nagar,Jul-Sep,2025,18261.25733
Evershine Nagar,Oct-Dec,2025,18169.10783
Evershine Nagar,Jan-Mar,2026,17245.88
Evershine Nagar,Apr-Jun,2026,17356
Evershine Nagar,Jul-Sep,2026,17255.7885
Evershine Nagar,Oct-Dec,2026,17329.545
Evershine Nagar,Jan-Mar,2027,16869.87
Evershine Nagar,Apr-Jun,2027,16960.73
Evershine Nagar,Jul-Sep,2027,16994.13333
Evershine Nagar,Oct-Dec,2027,17009.67333
Evershine Nagar,Jan-Mar,2028,17822.56
Evershine Nagar,Apr-Jun,2028,17732.1
Evershine Nagar,Jul-Sep,2028,17496.06
Evershine Nagar,Oct-Dec,2028,17179.20333
Evershine Nagar,Jan-Mar,2029,17567.03
Evershine Nagar,Apr-Jun,2029,18495.74
Evershine Nagar,Jul-Sep,2029,18553.95667
Evershine Nagar,Oct-Dec,2029,18706.18
Evershine Nagar,Jan-Mar,2030,18833.98
Evershine Nagar,Apr-Jun,2030,19274.71
Evershine Nagar,Jul-Sep,2030,19472.35083
Evershine Nagar,Oct-Dec,2030,19910.04667
Film City Road,Jan-Mar,2024,17699.26
Film City Road,Apr-Jun,2024,18402.01
Film City Road,Jul-Sep,2024,18486.0075
Film City Road,Oct-Dec,2024,18160.36167
Film City Road,Jan-Mar,2025,18708.65417
Film City Road,Apr-Jun,2025,19328.41583
Film City Road,Jul-Sep,2025,18110.60352
Film City Road,Oct-Dec,2025,16440.13583
Film City Road,Jan-Mar,2026,16174.345
Film City Road,Apr-Jun,2026,16398.51167
Film City Road,Jul-Sep,2026,16162.26
Film City Road,Oct-Dec,2026,15861.40667
Film City Road,Jan-Mar,2027,15553.92
Film City Road,Apr-Jun,2027,15561.34
Film City Road,Jul-Sep,2027,15421.34
Film City Road,Oct-Dec,2027,15391.39
Film City Road,Jan-Mar,2028,15649.26
Film City Road,Apr-Jun,2028,15683.49
Film City Road,Jul-Sep,2028,15656.89333
Film City Road,Oct-Dec,2028,15936.81
Film City Road,Jan-Mar,2029,16551.79
Film City Road,Apr-Jun,2029,16471.28
Film City Road,Jul-Sep,2029,16526.16
Film City Road,Oct-Dec,2029,16542.76
Film City Road,Jan-Mar,2030,17699.26
Film City Road,Apr-Jun,2030,18402.01
Film City Road,Jul-Sep,2030,18486.0075
Film City Road,Oct-Dec,2030,18160.36167
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
Ganapatrao Kadam Marg,Jan-Mar,2024,39550
Ganapatrao Kadam Marg,Apr-Jun,2024,39531.96
Ganapatrao Kadam Marg,Jul-Sep,2024,39306.30733
Ganapatrao Kadam Marg,Oct-Dec,2024,38135.47
Ganapatrao Kadam Marg,Jan-Mar,2025,38184.48857
Ganapatrao Kadam Marg,Apr-Jun,2025,34299.81124
Ganapatrao Kadam Marg,Jul-Sep,2025,31845.44795
Ganapatrao Kadam Marg,Oct-Dec,2025,24299.22024
Ganapatrao Kadam Marg,Jan-Mar,2026,21950
Ganapatrao Kadam Marg,Apr-Jun,2026,21035.5
Ganapatrao Kadam Marg,Jul-Sep,2026,22031
Ganapatrao Kadam Marg,Oct-Dec,2026,22893.7
Ganapatrao Kadam Marg,Jan-Mar,2027,25959.27
Ganapatrao Kadam Marg,Apr-Jun,2027,25788
Ganapatrao Kadam Marg,Jul-Sep,2027,26402.5
Ganapatrao Kadam Marg,Oct-Dec,2027,27508
Ganapatrao Kadam Marg,Jan-Mar,2028,31309.495
Ganapatrao Kadam Marg,Apr-Jun,2028,30916.135
Ganapatrao Kadam Marg,Jul-Sep,2028,31354.567
Ganapatrao Kadam Marg,Oct-Dec,2028,30639.5
Ganapatrao Kadam Marg,Jan-Mar,2029,35462.5
Ganapatrao Kadam Marg,Apr-Jun,2029,35358
Ganapatrao Kadam Marg,Jul-Sep,2029,36413.884
Ganapatrao Kadam Marg,Oct-Dec,2029,36012.09
Ganapatrao Kadam Marg,Jan-Mar,2030,39550
Ganapatrao Kadam Marg,Apr-Jun,2030,39531.96
Ganapatrao Kadam Marg,Jul-Sep,2030,39306.30733
Ganapatrao Kadam Marg,Oct-Dec,2030,38135.47
Ganesh Nagar Dahisar East,Jan-Mar,2024,13413
Ganesh Nagar Dahisar East,Apr-Jun,2024,13684
Ganesh Nagar Dahisar East,Jul-Sep,2024,13883
Ganesh Nagar Dahisar East,Oct-Dec,2024,14666
Ganesh Nagar Dahisar East,Jan-Mar,2025,7079
Ganesh Nagar Dahisar East,Apr-Jun,2025,7117.5
Ganesh Nagar Dahisar East,Jul-Sep,2025,7165
Ganesh Nagar Dahisar East,Oct-Dec,2025,7296
Ganesh Nagar Dahisar East,Jan-Mar,2026,6813.5
Ganesh Nagar Dahisar East,Apr-Jun,2026,6930
Ganesh Nagar Dahisar East,Jul-Sep,2026,7175.5
Ganesh Nagar Dahisar East,Oct-Dec,2026,7399
Ganesh Nagar Dahisar East,Jan-Mar,2027,7783.5
Ganesh Nagar Dahisar East,Apr-Jun,2027,7894.5
Ganesh Nagar Dahisar East,Jul-Sep,2027,8247
Ganesh Nagar Dahisar East,Oct-Dec,2027,8612
Ganesh Nagar Dahisar East,Jan-Mar,2028,9545
Ganesh Nagar Dahisar East,Apr-Jun,2028,9713
Ganesh Nagar Dahisar East,Jul-Sep,2028,9896.5
Ganesh Nagar Dahisar East,Oct-Dec,2028,9928
Ganesh Nagar Dahisar East,Jan-Mar,2029,11647
Ganesh Nagar Dahisar East,Apr-Jun,2029,11791
Ganesh Nagar Dahisar East,Jul-Sep,2029,12245
Ganesh Nagar Dahisar East,Oct-Dec,2029,12583
Ganesh Nagar Dahisar East,Jan-Mar,2030,13413
Ganesh Nagar Dahisar East,Apr-Jun,2030,13684
Ganesh Nagar Dahisar East,Jul-Sep,2030,13883
Ganesh Nagar Dahisar East,Oct-Dec,2030,14666
Garodia Nagar,Jan-Mar,2024,24875.71
Garodia Nagar,Apr-Jun,2024,25160.19
Garodia Nagar,Jul-Sep,2024,25588.3675
Garodia Nagar,Oct-Dec,2024,24991.45
Garodia Nagar,Jan-Mar,2025,24269.49883
Garodia Nagar,Apr-Jun,2025,23443.7965
Garodia Nagar,Jul-Sep,2025,21181.84817
Garodia Nagar,Oct-Dec,2025,17883.96267
Garodia Nagar,Jan-Mar,2026,17725.37
Garodia Nagar,Apr-Jun,2026,17807.37
Garodia Nagar,Jul-Sep,2026,17564.57417
Garodia Nagar,Oct-Dec,2026,17317
Garodia Nagar,Jan-Mar,2027,18689.93
Garodia Nagar,Apr-Jun,2027,18884.43
Garodia Nagar,Jul-Sep,2027,19186.37
Garodia Nagar,Oct-Dec,2027,19382.04
Garodia Nagar,Jan-Mar,2028,21576.08
Garodia Nagar,Apr-Jun,2028,21182.655
Garodia Nagar,Jul-Sep,2028,20746.625
Garodia Nagar,Oct-Dec,2028,20088.26667
Garodia Nagar,Jan-Mar,2029,22809
Garodia Nagar,Apr-Jun,2029,23083
Garodia Nagar,Jul-Sep,2029,23422.25
Garodia Nagar,Oct-Dec,2029,23309.41
Garodia Nagar,Jan-Mar,2030,24875.71
Garodia Nagar,Apr-Jun,2030,25160.19
Garodia Nagar,Jul-Sep,2030,25588.3675
Garodia Nagar,Oct-Dec,2030,24991.45
Ghatkopar,Jan-Mar,2024,19401.32
Ghatkopar,Apr-Jun,2024,19485.79
Ghatkopar,Jul-Sep,2024,19768.07
Ghatkopar,Oct-Dec,2024,20317.32
Ghatkopar,Jan-Mar,2025,21268.24
Ghatkopar,Apr-Jun,2025,21010.54
Ghatkopar,Jul-Sep,2025,19074.58
Ghatkopar,Oct-Dec,2025,18757.785
Ghatkopar,Jan-Mar,2026,19035.8
Ghatkopar,Apr-Jun,2026,19215.4
Ghatkopar,Jul-Sep,2026,19042.9
Ghatkopar,Oct-Dec,2026,19186.89
Ghatkopar,Jan-Mar,2027,19639.49
Ghatkopar,Apr-Jun,2027,19843.13
Ghatkopar,Jul-Sep,2027,19872.53
Ghatkopar,Oct-Dec,2027,19746.27
Ghatkopar,Jan-Mar,2028,19575.99
Ghatkopar,Apr-Jun,2028,19672.91
Ghatkopar,Jul-Sep,2028,19127.28
Ghatkopar,Oct-Dec,2028,19001.67
Ghatkopar,Jan-Mar,2029,19207.63
Ghatkopar,Apr-Jun,2029,19371.88
Ghatkopar,Jul-Sep,2029,19444.29
Ghatkopar,Oct-Dec,2029,19790.56
Ghatkopar,Jan-Mar,2030,19401.32
Ghatkopar,Apr-Jun,2030,19485.79
Ghatkopar,Jul-Sep,2030,19768.07
Ghatkopar,Oct-Dec,2030,20317.32
Ghatkoper East,Jan-Mar,2024,19825.67
Ghatkoper East,Apr-Jun,2024,19719.97
Ghatkoper East,Jul-Sep,2024,20157.35
Ghatkoper East,Oct-Dec,2024,21072.34
Ghatkoper East,Jan-Mar,2025,22146.2125
Ghatkoper East,Apr-Jun,2025,22205.6075
Ghatkoper East,Jul-Sep,2025,21262.77357
Ghatkoper East,Oct-Dec,2025,20821.21357
Ghatkoper East,Jan-Mar,2026,20616.94
Ghatkoper East,Apr-Jun,2026,21000.485
Ghatkoper East,Jul-Sep,2026,20894.39857
Ghatkoper East,Oct-Dec,2026,20864.19857
Ghatkoper East,Jan-Mar,2027,20835
Ghatkoper East,Apr-Jun,2027,21342.26
Ghatkoper East,Jul-Sep,2027,21764.27
Ghatkoper East,Oct-Dec,2027,21646.215
Ghatkoper East,Jan-Mar,2028,20987.32
Ghatkoper East,Apr-Jun,2028,21217.73
Ghatkoper East,Jul-Sep,2028,20891.32
Ghatkoper East,Oct-Dec,2028,20441.655
Ghatkoper East,Jan-Mar,2029,19555.27
Ghatkoper East,Apr-Jun,2029,19583.21
Ghatkoper East,Jul-Sep,2029,19716.76
Ghatkoper East,Oct-Dec,2029,20138.99
Ghatkoper East,Jan-Mar,2030,19825.67
Ghatkoper East,Apr-Jun,2030,19719.97
Ghatkoper East,Jul-Sep,2030,20157.35
Ghatkoper East,Oct-Dec,2030,21072.34
Ghatkoper West,Jan-Mar,2024,18590.09
Ghatkoper West,Apr-Jun,2024,18741.36
Ghatkoper West,Jul-Sep,2024,18738.7525
Ghatkoper West,Oct-Dec,2024,18809.13
Ghatkoper West,Jan-Mar,2025,18869.939
Ghatkoper West,Apr-Jun,2025,18953.20886
Ghatkoper West,Jul-Sep,2025,18569.92136
Ghatkoper West,Oct-Dec,2025,18338.175
Ghatkoper West,Jan-Mar,2026,18636.825
Ghatkoper West,Apr-Jun,2026,18527.52786
Ghatkoper West,Jul-Sep,2026,18383.46536
Ghatkoper West,Oct-Dec,2026,18305.305
Ghatkoper West,Jan-Mar,2027,18547.66
Ghatkoper West,Apr-Jun,2027,18334.17
Ghatkoper West,Jul-Sep,2027,18336.105
Ghatkoper West,Oct-Dec,2027,18352.265
Ghatkoper West,Jan-Mar,2028,17898.78
Ghatkoper West,Apr-Jun,2028,17909.54
Ghatkoper West,Jul-Sep,2028,17924.76
Ghatkoper West,Oct-Dec,2028,17872.67
Ghatkoper West,Jan-Mar,2029,18405.09
Ghatkoper West,Apr-Jun,2029,18627.06
Ghatkoper West,Jul-Sep,2029,18650.795
Ghatkoper West,Oct-Dec,2029,18789.71
Ghatkoper West,Jan-Mar,2030,18590.09
Ghatkoper West,Apr-Jun,2030,18741.36
Ghatkoper West,Jul-Sep,2030,18738.7525
Ghatkoper West,Oct-Dec,2030,18809.13
Ghodbunder Road,Jan-Mar,2024,9517.78
Ghodbunder Road,Apr-Jun,2024,9526.88
Ghodbunder Road,Jul-Sep,2024,9592.71
Ghodbunder Road,Oct-Dec,2024,9513.32
Ghodbunder Road,Jan-Mar,2025,9787.28
Ghodbunder Road,Apr-Jun,2025,9758.43
Ghodbunder Road,Jul-Sep,2025,9751.21
Ghodbunder Road,Oct-Dec,2025,9095
Ghodbunder Road,Jan-Mar,2026,8752.94
Ghodbunder Road,Apr-Jun,2026,8767.89
Ghodbunder Road,Jul-Sep,2026,8831.87
Ghodbunder Road,Oct-Dec,2026,8857.58
Ghodbunder Road,Jan-Mar,2027,8911
Ghodbunder Road,Apr-Jun,2027,8909
Ghodbunder Road,Jul-Sep,2027,8990.29
Ghodbunder Road,Oct-Dec,2027,9021
Ghodbunder Road,Jan-Mar,2028,9161.65
Ghodbunder Road,Apr-Jun,2028,9182
Ghodbunder Road,Jul-Sep,2028,9204.37
Ghodbunder Road,Oct-Dec,2028,9166.02
Ghodbunder Road,Jan-Mar,2029,9309.5
Ghodbunder Road,Apr-Jun,2029,9334.6
Ghodbunder Road,Jul-Sep,2029,9380.29
Ghodbunder Road,Oct-Dec,2029,9370.32
Ghodbunder Road,Jan-Mar,2030,9517.78
Ghodbunder Road,Apr-Jun,2030,9526.88
Ghodbunder Road,Jul-Sep,2030,9592.71
Ghodbunder Road,Oct-Dec,2030,9513.32
Girgaon,Jan-Mar,2024,35301.26
Girgaon,Apr-Jun,2024,36065.84
Girgaon,Jul-Sep,2024,40010.65
Girgaon,Oct-Dec,2024,38849.16
Girgaon,Jan-Mar,2025,34756.59
Girgaon,Apr-Jun,2025,26841.85
Girgaon,Jul-Sep,2025,25205.11
Girgaon,Oct-Dec,2025,23384.62
Girgaon,Jan-Mar,2026,24253.67
Girgaon,Apr-Jun,2026,22947.43
Girgaon,Jul-Sep,2026,22912.43
Girgaon,Oct-Dec,2026,22947.43
Girgaon,Jan-Mar,2027,24762.83
Girgaon,Apr-Jun,2027,24785
Girgaon,Jul-Sep,2027,25195
Girgaon,Oct-Dec,2027,25200
Girgaon,Jan-Mar,2028,30134.38
Girgaon,Apr-Jun,2028,27474.66
Girgaon,Jul-Sep,2028,27397.59
Girgaon,Oct-Dec,2028,28246.8
Girgaon,Jan-Mar,2029,30150
Girgaon,Apr-Jun,2029,30840
Girgaon,Jul-Sep,2029,32029.31
Girgaon,Oct-Dec,2029,32812.52
Girgaon,Jan-Mar,2030,35301.26
Girgaon,Apr-Jun,2030,36065.84
Girgaon,Jul-Sep,2030,40010.65
Girgaon,Oct-Dec,2030,38849.16
Gokhale Road,Jan-Mar,2024,35035.55
Gokhale Road,Apr-Jun,2024,35420.86
Gokhale Road,Jul-Sep,2024,37791.25
Gokhale Road,Oct-Dec,2024,37465.58
Gokhale Road,Jan-Mar,2025,33085.305
Gokhale Road,Apr-Jun,2025,28166.43
Gokhale Road,Jul-Sep,2025,28390.24
Gokhale Road,Oct-Dec,2025,23135.05
Gokhale Road,Jan-Mar,2026,22584.72
Gokhale Road,Apr-Jun,2026,22055
Gokhale Road,Jul-Sep,2026,22579.9
Gokhale Road,Oct-Dec,2026,22375
Gokhale Road,Jan-Mar,2027,23815
Gokhale Road,Apr-Jun,2027,24100
Gokhale Road,Jul-Sep,2027,24660.92
Gokhale Road,Oct-Dec,2027,24685
Gokhale Road,Jan-Mar,2028,27708.69
Gokhale Road,Apr-Jun,2028,26910
Gokhale Road,Jul-Sep,2028,28014.8
Gokhale Road,Oct-Dec,2028,28445
Gokhale Road,Jan-Mar,2029,30240
Gokhale Road,Apr-Jun,2029,30890
Gokhale Road,Jul-Sep,2029,31960
Gokhale Road,Oct-Dec,2029,32790
Gokhale Road,Jan-Mar,2030,35035.55
Gokhale Road,Apr-Jun,2030,35420.86
Gokhale Road,Jul-Sep,2030,37791.25
Gokhale Road,Oct-Dec,2030,37465.58
Gokuldham Colony Goregaon East,Jan-Mar,2024,19619.33467
Gokuldham Colony Goregaon East,Apr-Jun,2024,19510.04467
Gokuldham Colony Goregaon East,Jul-Sep,2024,19381.01467
Gokuldham Colony Goregaon East,Oct-Dec,2024,19281.97
Gokuldham Colony Goregaon East,Jan-Mar,2025,20145.83717
Gokuldham Colony Goregaon East,Apr-Jun,2025,20715.67217
Gokuldham Colony Goregaon East,Jul-Sep,2025,18998.08867
Gokuldham Colony Goregaon East,Oct-Dec,2025,16861.795
Gokuldham Colony Goregaon East,Jan-Mar,2026,15863.818
Gokuldham Colony Goregaon East,Apr-Jun,2026,15374.268
Gokuldham Colony Goregaon East,Jul-Sep,2026,15020.47967
Gokuldham Colony Goregaon East,Oct-Dec,2026,14872.68
Gokuldham Colony Goregaon East,Jan-Mar,2027,16202.41
Gokuldham Colony Goregaon East,Apr-Jun,2027,16198.34
Gokuldham Colony Goregaon East,Jul-Sep,2027,16051.55
Gokuldham Colony Goregaon East,Oct-Dec,2027,16219.92
Gokuldham Colony Goregaon East,Jan-Mar,2028,16674.31
Gokuldham Colony Goregaon East,Apr-Jun,2028,16980.76
Gokuldham Colony Goregaon East,Jul-Sep,2028,17407.69
Gokuldham Colony Goregaon East,Oct-Dec,2028,17804.88
Gokuldham Colony Goregaon East,Jan-Mar,2029,17838.45
Gokuldham Colony Goregaon East,Apr-Jun,2029,17825.5
Gokuldham Colony Goregaon East,Jul-Sep,2029,18035.61
Gokuldham Colony Goregaon East,Oct-Dec,2029,19116.64
Gokuldham Colony Goregaon East,Jan-Mar,2030,19619.33467
Gokuldham Colony Goregaon East,Apr-Jun,2030,19510.04467
Gokuldham Colony Goregaon East,Jul-Sep,2030,19381.01467
Gokuldham Colony Goregaon East,Oct-Dec,2030,19281.97
Goregaon East,Jan-Mar,2024,19409.13
Goregaon East,Apr-Jun,2024,19799.59
Goregaon East,Jul-Sep,2024,19801.16
Goregaon East,Oct-Dec,2024,19936.19
Goregaon East,Jan-Mar,2025,20738.86
Goregaon East,Apr-Jun,2025,21088.86
Goregaon East,Jul-Sep,2025,20610.17367
Goregaon East,Oct-Dec,2025,17857.71
Goregaon East,Jan-Mar,2026,16195.5
Goregaon East,Apr-Jun,2026,15695.4
Goregaon East,Jul-Sep,2026,15473.815
Goregaon East,Oct-Dec,2026,15374.93
Goregaon East,Jan-Mar,2027,16916.83
Goregaon East,Apr-Jun,2027,16870.7
Goregaon East,Jul-Sep,2027,16720.32
Goregaon East,Oct-Dec,2027,16690.47
Goregaon East,Jan-Mar,2028,16774.65
Goregaon East,Apr-Jun,2028,17303.98
Goregaon East,Jul-Sep,2028,17463.68
Goregaon East,Oct-Dec,2028,17659.6
Goregaon East,Jan-Mar,2029,17771.06
Goregaon East,Apr-Jun,2029,17813.47
Goregaon East,Jul-Sep,2029,17883.66
Goregaon East,Oct-Dec,2029,18664.38
Goregaon East,Jan-Mar,2030,19409.13
Goregaon East,Apr-Jun,2030,19799.59
Goregaon East,Jul-Sep,2030,19801.16
Goregaon East,Oct-Dec,2030,19936.19
Goregaon Mulund Link Road,Jan-Mar,2024,16221.11
Goregaon Mulund Link Road,Apr-Jun,2024,16222.67
Goregaon Mulund Link Road,Jul-Sep,2024,16783.72
Goregaon Mulund Link Road,Oct-Dec,2024,17009.46333
Goregaon Mulund Link Road,Jan-Mar,2025,16030.77167
Goregaon Mulund Link Road,Apr-Jun,2025,15585.01667
Goregaon Mulund Link Road,Jul-Sep,2025,14012.11917
Goregaon Mulund Link Road,Oct-Dec,2025,13865.08917
Goregaon Mulund Link Road,Jan-Mar,2026,9806.65
Goregaon Mulund Link Road,Apr-Jun,2026,9256.12
Goregaon Mulund Link Road,Jul-Sep,2026,9267.47
Goregaon Mulund Link Road,Oct-Dec,2026,9306.46
Goregaon Mulund Link Road,Jan-Mar,2027,11619.81
Goregaon Mulund Link Road,Apr-Jun,2027,11209.65
Goregaon Mulund Link Road,Jul-Sep,2027,11349.41
Goregaon Mulund Link Road,Oct-Dec,2027,11531.47
Goregaon Mulund Link Road,Jan-Mar,2028,12707.42
Goregaon Mulund Link Road,Apr-Jun,2028,12838.88
Goregaon Mulund Link Road,Jul-Sep,2028,13056.39833
Goregaon Mulund Link Road,Oct-Dec,2028,13428.08833
Goregaon Mulund Link Road,Jan-Mar,2029,14342.5
Goregaon Mulund Link Road,Apr-Jun,2029,14563.53
Goregaon Mulund Link Road,Jul-Sep,2029,14928.41
Goregaon Mulund Link Road,Oct-Dec,2029,15603.07
Goregaon Mulund Link Road,Jan-Mar,2030,16221.11
Goregaon Mulund Link Road,Apr-Jun,2030,16222.67
Goregaon Mulund Link Road,Jul-Sep,2030,16783.72
Goregaon Mulund Link Road,Oct-Dec,2030,17009.46333
Goregaon West,Jan-Mar,2024,19545.03
Goregaon West,Apr-Jun,2024,19934.19
Goregaon West,Jul-Sep,2024,20079.0675
Goregaon West,Oct-Dec,2024,20382.68
Goregaon West,Jan-Mar,2025,20635.89333
Goregaon West,Apr-Jun,2025,20479.316
Goregaon West,Jul-Sep,2025,19455.37567
