Locality,Risk,location,year,quarter,avg_price,max_price,min_price,Location,Latitude,Longitude
Rajpur Road,Moderate,Rajpur Road,2027,Jan-Mar,11614.95,13435.80018,9915.736261,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2027,Apr-Jun,11703.9,13538.69467,9991.673285,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2027,Jul-Sep,11800.5,13650.43844,10074.14115,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2027,Oct-Dec,12023.72,13908.65215,10264.70509,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2028,Jan-Mar,11959.86,13834.78096,10210.18752,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2028,Apr-Jun,12199.99,14112.55561,10415.1876,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2028,Jul-Sep,12197.78,14109.99916,10413.30091,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2028,Oct-Dec,12540.09,14505.97234,10705.53254,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2029,Jan-Mar,13034.31,15077.67013,11127.45042,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2029,Apr-Jun,13030.02,15072.70759,11123.78803,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2029,Jul-Sep,13459.05,15568.99568,11490.05292,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2029,Oct-Dec,13651.12,15791.17607,11654.02396,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2030,Jan-Mar,13848.36,16019.33696,11822.40866,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2030,Apr-Jun,13837.48,16006.75132,11813.12035,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2030,Jul-Sep,14359.35,16610.43373,12258.64317,Rajpur Road,28.67828766,77.21846262
Rajpur Road,Moderate,Rajpur Road,2030,Oct-Dec,14521.94,16798.51261,12397.447,Rajpur Road,28.67828766,77.21846262
Rohini,High,Rohini,2024,Jan-Mar,12172.46,15402.33536,8942.347324,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2024,Apr-Jun,12024.84,15215.54544,8833.900115,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2024,Jul-Sep,12430.79,15729.21138,9132.126266,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2024,Oct-Dec,12362.2,15642.42151,9081.73747,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2025,Jan-Mar,12728.07,16105.3725,9350.519345,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2025,Apr-Jun,13202.49,16705.67646,9699.046136,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2025,Jul-Sep,13383.61,16934.85536,9832.103705,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2025,Oct-Dec,13614.34,17226.80792,10001.60665,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2026,Jan-Mar,11320.51,14324.32651,8316.472784,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2026,Apr-Jun,11431.68,14464.99467,8398.142451,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2026,Jul-Sep,11440.16,14475.72478,8404.372178,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2026,Oct-Dec,11674.86,14772.70075,8576.791633,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2027,Jan-Mar,11613.32,14694.83155,8531.582032,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2027,Apr-Jun,11407.51,14434.41134,8380.386259,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2027,Jul-Sep,11334.98,14342.63602,8327.102991,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2027,Oct-Dec,11482.16,14528.86918,8435.226959,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2028,Jan-Mar,11206.99,14180.68479,8233.076719,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2028,Apr-Jun,11506.65,14559.85743,8453.218235,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2028,Jul-Sep,11580.12,14652.82217,8507.192063,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2028,Oct-Dec,11578.13,14650.30413,8505.730134,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2029,Jan-Mar,11727.04,14838.72634,8615.125025,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2029,Apr-Jun,11688.6,14790.08656,8586.885554,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2029,Jul-Sep,12118.4,15333.93092,8902.632813,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2029,Oct-Dec,12382.62,15668.25981,9096.738771,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2030,Jan-Mar,12172.46,15402.33536,8942.347324,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2030,Apr-Jun,12024.84,15215.54544,8833.900115,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2030,Jul-Sep,12430.79,15729.21138,9132.126266,Rohini,28.74151755,77.08554826
Rohini,High,Rohini,2030,Oct-Dec,12362.2,15642.42151,9081.73747,Rohini,28.74151755,77.08554826
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2024,Jan-Mar,5805.87,7617.855994,3920.843197,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2024,Apr-Jun,5743.45,7535.954992,3878.689474,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2024,Jul-Sep,6276.56,8235.446233,4238.711438,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2024,Oct-Dec,6487.42,8512.114693,4381.110251,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2025,Jan-Mar,7404.38,9715.253798,5000.355321,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2025,Apr-Jun,7698.02,10100.53752,5198.657453,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2025,Jul-Sep,7916.81,10387.6109,5346.411585,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2025,Oct-Dec,9408.08,12344.29958,6353.501966,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2026,Jan-Mar,3956.4,5191.1747,2671.851768,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2026,Apr-Jun,3973,5212.955486,2683.062146,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2026,Jul-Sep,4028.5,5285.776787,2720.542626,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2026,Oct-Dec,4015.7,5268.981964,2711.898479,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2027,Jan-Mar,4330.8,5682.423261,2924.693063,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2027,Apr-Jun,4339.8,5694.232121,2930.770979,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2027,Jul-Sep,4443.9,5830.821264,3001.072205,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2027,Oct-Dec,4421.1,5800.905486,2985.674818,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2028,Jan-Mar,4528.9,5942.349383,3058.474742,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2028,Apr-Jun,4582.7,6012.940122,3094.807172,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2028,Jul-Sep,4688.9,6152.284666,3166.526578,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2028,Oct-Dec,4666.1,6122.368888,3151.129192,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2029,Jan-Mar,5049.3,6625.16389,3409.913338,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2029,Apr-Jun,5090.6,6679.353434,3437.804218,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2029,Jul-Sep,5366.1,7040.835749,3623.855973,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2029,Oct-Dec,5594.52,7340.544607,3778.113475,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2030,Jan-Mar,5805.87,7617.855994,3920.843197,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2030,Apr-Jun,5743.45,7535.954992,3878.689474,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2030,Jul-Sep,6276.56,8235.446233,4238.711438,Saharanpur Delhi Road,29.29896725,77.288422
Saharanpur Delhi Road,Moderate,Saharanpur Delhi Road,2030,Oct-Dec,6487.42,8512.114693,4381.110251,Saharanpur Delhi Road,29.29896725,77.288422
Saket,Moderate,Saket,2024,Jan-Mar,13526.26,16447.74756,10604.77244,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2024,Apr-Jun,13482.91,16395.03455,10570.78545,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2024,Jul-Sep,13741.17,16709.07519,10773.26481,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2024,Oct-Dec,13646.15,16593.53216,10698.76784,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2025,Jan-Mar,11664.5,14183.87281,9145.127192,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2025,Apr-Jun,14127.18,17178.45808,11075.90192,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2025,Jul-Sep,14857.44,18066.44427,11648.43573,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2025,Oct-Dec,14326.77,17421.15679,11232.38321,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2026,Jan-Mar,13079.13,15904.04358,10254.21642,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2026,Apr-Jun,13189.59,16038.36143,10340.81857,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2026,Jul-Sep,13501.22,16417.29926,10585.14074,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2026,Oct-Dec,13204.49,16056.47963,10352.50037,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2027,Jan-Mar,13188.88,16037.49808,10340.26192,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2027,Apr-Jun,13248.48,16109.97087,10386.98913,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2027,Jul-Sep,13529.47,16451.65088,10607.28912,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2027,Oct-Dec,12956.09,15754.42862,10157.75138,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2028,Jan-Mar,13907.47,16911.29372,10903.64628,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2028,Apr-Jun,13640.4,16586.54024,10694.25976,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2028,Jul-Sep,13611.91,16551.89679,10671.92321,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2028,Oct-Dec,13407.97,16303.90853,10512.03147,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2029,Jan-Mar,13562.72,16492.08242,10633.35758,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2029,Apr-Jun,13636.04,16581.23854,10690.84146,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2029,Jul-Sep,14108.15,17155.31786,11060.98214,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2029,Oct-Dec,13906.25,16909.81021,10902.68979,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2030,Jan-Mar,13526.26,16447.74756,10604.77244,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2030,Apr-Jun,13482.91,16395.03455,10570.78545,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2030,Jul-Sep,13741.17,16709.07519,10773.26481,Saket,28.521168,77.2022237
Saket,Moderate,Saket,2030,Oct-Dec,13646.15,16593.53216,10698.76784,Saket,28.521168,77.2022237
Sarita Vihar,Moderate,Sarita Vihar,2024,Jan-Mar,10220.62,12120.19133,8321.16651,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2024,Apr-Jun,10272.21,12181.36968,8363.168755,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2024,Jul-Sep,10514.65,12468.86879,8560.552437,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2024,Oct-Dec,11371.13,13484.53139,9257.859713,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2025,Jan-Mar,11262.47,13355.6762,9169.393656,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2025,Apr-Jun,11845.51,14047.07812,9644.078452,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2025,Jul-Sep,11831.81,14030.83189,9632.924532,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2025,Oct-Dec,12078.51,14323.38275,9833.776513,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2026,Jan-Mar,9776.62,11593.67093,7959.681793,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2026,Apr-Jun,9728.61,11536.73795,7920.594223,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2026,Jul-Sep,9721.63,11528.46067,7914.911422,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2026,Oct-Dec,9720.68,11527.3341,7914.137975,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2027,Jan-Mar,9710.32,11515.04863,7905.703332,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2027,Apr-Jun,9693.7,11495.33969,7892.17208,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2027,Jul-Sep,9709.02,11513.50701,7904.644931,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2027,Oct-Dec,9676.88,11475.39358,7878.477997,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2028,Jan-Mar,9678,11476.72174,7879.38985,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2028,Apr-Jun,9739.8,11550.00768,7929.704615,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2028,Jul-Sep,9793.5,11613.68819,7973.424726,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2028,Oct-Dec,9774,11590.56398,7957.548708,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2029,Jan-Mar,9928.66,11773.96859,8083.465884,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2029,Apr-Jun,10017.17,11878.92877,8155.526723,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2029,Jul-Sep,10143.21,12028.39416,8258.14279,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2029,Oct-Dec,10076.24,11948.97733,8203.618845,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2030,Jan-Mar,10220.62,12120.19133,8321.16651,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2030,Apr-Jun,10272.21,12181.36968,8363.168755,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2030,Jul-Sep,10514.65,12468.86879,8560.552437,Sarita Vihar,28.5334785,77.2935232
Sarita Vihar,Moderate,Sarita Vihar,2030,Oct-Dec,11371.13,13484.53139,9257.859713,Sarita Vihar,28.5334785,77.2935232
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2024,Jan-Mar,10362.39,11918.67082,8806.070146,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2024,Apr-Jun,10546.22,12130.10942,8962.290851,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2024,Jul-Sep,10947.04,12591.12678,9302.911986,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2024,Oct-Dec,11620.09,13365.25914,9874.877093,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2025,Jan-Mar,12043.73,13852.52373,10234.89091,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2025,Apr-Jun,12772.14,14690.33035,10853.90154,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2025,Jul-Sep,13205.65,15188.94727,11222.30298,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2025,Oct-Dec,13931.38,16023.6714,11839.03612,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2026,Jan-Mar,8945.75,10289.27202,7602.194282,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2026,Apr-Jun,8921.88,10261.81709,7581.9093,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2026,Jul-Sep,9019.79,10374.43176,7665.114268,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2026,Oct-Dec,9069.4,10431.49246,7707.273378,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2027,Jan-Mar,9085.89,10450.45902,7721.286757,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2027,Apr-Jun,9065.51,10427.01824,7703.967614,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2027,Jul-Sep,9040.27,10397.98756,7682.518392,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2027,Oct-Dec,9074.75,10437.64595,7711.819866,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2028,Jan-Mar,9201.53,10583.46647,7819.558869,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2028,Apr-Jun,9333.76,10735.5555,7931.929341,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2028,Jul-Sep,9484.59,10909.03798,8060.106293,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2028,Oct-Dec,9615.97,11060.14935,8171.754425,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2029,Jan-Mar,9927.78,11418.7887,8436.733907,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2029,Apr-Jun,10006.58,11509.42332,8503.698992,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2029,Jul-Sep,10138.57,11661.2363,8615.86551,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2029,Oct-Dec,10092.31,11608.02872,8576.553266,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2030,Jan-Mar,10362.39,11918.67082,8806.070146,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2030,Apr-Jun,10546.22,12130.10942,8962.290851,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2030,Jul-Sep,10947.04,12591.12678,9302.911986,Sector 10 Dwarka,28.5843113,77.05769329
Sector 10 Dwarka,Moderate,Sector 10 Dwarka,2030,Oct-Dec,11620.09,13365.25914,9874.877093,Sector 10 Dwarka,28.5843113,77.05769329
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2024,Jan-Mar,10361.8,12134.05627,8589.66101,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2024,Apr-Jun,10551.97,12356.75247,8747.306963,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2024,Jul-Sep,11037.42,12925.23262,9149.732307,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2024,Oct-Dec,11621.54,13609.25904,9633.9525,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2025,Jan-Mar,12188.91,14273.67058,10104.28738,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2025,Apr-Jun,12887.56,15091.81592,10683.44995,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2025,Jul-Sep,13428.42,15725.18326,11131.80873,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2025,Oct-Dec,14018.35,16416.01341,11620.84526,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2026,Jan-Mar,9070.88,10622.34055,7519.522116,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2026,Apr-Jun,9064.18,10614.4946,7513.967991,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2026,Jul-Sep,9116.78,10676.09117,7557.572015,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2026,Oct-Dec,9144.94,10709.06759,7580.915917,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2027,Jan-Mar,9224.88,10802.68033,7647.184085,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2027,Apr-Jun,9213.63,10789.50615,7637.85813,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2027,Jul-Sep,9189.34,10761.06165,7617.722355,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2027,Oct-Dec,9184.09,10754.91371,7613.370243,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2028,Jan-Mar,9224.24,10801.93086,7646.653542,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2028,Apr-Jun,9377.23,10981.08789,7773.478248,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2028,Jul-Sep,9472.18,11092.2779,7852.189313,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2028,Oct-Dec,9533.75,11164.37868,7903.229232,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2029,Jan-Mar,9707.14,11367.42487,8046.965004,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2029,Apr-Jun,9840.24,11523.28996,8157.30142,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2029,Jul-Sep,9944.2,11645.03101,8243.481539,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2029,Oct-Dec,10078.13,11801.86807,8354.506004,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2030,Jan-Mar,10361.8,12134.05627,8589.66101,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2030,Apr-Jun,10551.97,12356.75247,8747.306963,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2030,Jul-Sep,11037.42,12925.23262,9149.732307,Sector 11 Dwarka,28.58955135,77.04999826
Sector 11 Dwarka,Moderate,Sector 11 Dwarka,2030,Oct-Dec,11621.54,13609.25904,9633.9525,Sector 11 Dwarka,28.58955135,77.04999826
Sector 12 Dwarka,Moderate,Sector 12 Dwarka,2024,Jan-Mar,10329.97,12127.63277,8532.108703,Sector 12 Dwarka,28.5956058,77.04303844
